#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.321524E+03   0.243761E+03   0.283702E-03   0.958115E-04   0.121591E-02   0.304664E+03   0.309386E+03   0.304664E+03  -0.591337E-03   0.304835E+03   0.295981E+03   0.587903E-02
   0.284095E+01   0.270742E+03   0.205263E+03   0.195593E-03  -0.488729E-04   0.626730E-03   0.256545E+03   0.260521E+03   0.256545E+03  -0.497941E-03   0.256689E+03   0.249233E+03   0.447923E-02
   0.313974E+01   0.227824E+03   0.172727E+03   0.134754E-03   0.174658E-03   0.452522E-03   0.215878E+03   0.219224E+03   0.215878E+03  -0.419008E-03   0.215999E+03   0.209725E+03   0.341051E-02
   0.346995E+01   0.191585E+03   0.145253E+03   0.927792E-04  -0.166229E-04   0.363686E-03   0.181539E+03   0.184353E+03   0.181539E+03  -0.352358E-03   0.181640E+03   0.176364E+03   0.259520E-02
   0.383489E+01   0.161009E+03   0.122072E+03   0.638394E-04  -0.362243E-04   0.222273E-03   0.152567E+03   0.154932E+03   0.152567E+03  -0.296124E-03   0.152652E+03   0.148217E+03   0.197366E-02
   0.423821E+01   0.135232E+03   0.102529E+03   0.439001E-04   0.467241E-04   0.175350E-03   0.128141E+03   0.130127E+03   0.128141E+03  -0.248715E-03   0.128213E+03   0.124488E+03   0.150015E-02
   0.468394E+01   0.113516E+03   0.860647E+02   0.301711E-04   0.496034E-04   0.103383E-03   0.107564E+03   0.109231E+03   0.107564E+03  -0.208776E-03   0.107624E+03   0.104496E+03   0.113967E-02
   0.517656E+01   0.952342E+02   0.722041E+02   0.207242E-04   0.235054E-04   0.743464E-04   0.902408E+02   0.916395E+02   0.902408E+02  -0.175153E-03   0.902910E+02   0.876663E+02   0.865398E-03
   0.572098E+01   0.798541E+02   0.605432E+02   0.142275E-04   0.248563E-04   0.550193E-04   0.756672E+02   0.768399E+02   0.756672E+02  -0.146866E-03   0.757092E+02   0.735075E+02   0.656844E-03
   0.632266E+01   0.669236E+02   0.507394E+02   0.976243E-05  -0.126238E-04   0.383329E-04   0.634146E+02   0.643974E+02   0.634146E+02  -0.123084E-03   0.634498E+02   0.616037E+02   0.498353E-03
   0.698762E+01   0.560592E+02   0.425019E+02   0.669530E-05   0.290134E-05   0.230580E-04   0.531198E+02   0.539431E+02   0.531198E+02  -0.103103E-03   0.531493E+02   0.516019E+02   0.377970E-03
   0.772251E+01   0.469362E+02   0.355848E+02   0.458964E-05  -0.836501E-06   0.215581E-04   0.444751E+02   0.451644E+02   0.444751E+02  -0.863238E-04   0.444999E+02   0.432032E+02   0.286580E-03
   0.853470E+01   0.392798E+02   0.297795E+02   0.314476E-05   0.390560E-05   0.100305E-04   0.372201E+02   0.377970E+02   0.372201E+02  -0.722422E-04   0.372409E+02   0.361546E+02   0.217232E-03
   0.943231E+01   0.328579E+02   0.249102E+02   0.215378E-05  -0.261747E-06   0.109191E-04   0.311348E+02   0.316173E+02   0.311348E+02  -0.604309E-04   0.311522E+02   0.302424E+02   0.164633E-03
   0.104243E+02   0.274742E+02   0.208281E+02   0.147446E-05   0.316814E-05   0.366672E-05   0.260334E+02   0.264368E+02   0.260334E+02  -0.505293E-04   0.260480E+02   0.252860E+02   0.124755E-03
   0.115206E+02   0.229632E+02   0.174076E+02   0.100898E-05  -0.251576E-05   0.319500E-05   0.217588E+02   0.220960E+02   0.217588E+02  -0.422326E-04   0.217711E+02   0.211330E+02   0.945315E-04
   0.127323E+02   0.191853E+02   0.145429E+02   0.690178E-06   0.818047E-06   0.151298E-05   0.181789E+02   0.184606E+02   0.181789E+02  -0.352842E-04   0.181892E+02   0.176548E+02   0.716338E-04
   0.140713E+02   0.160227E+02   0.121448E+02   0.471924E-06  -0.515431E-07   0.224709E-05   0.151821E+02   0.154174E+02   0.151821E+02  -0.294677E-04   0.151908E+02   0.147432E+02   0.542908E-04
   0.155512E+02   0.133765E+02   0.101382E+02   0.322566E-06  -0.118678E-05   0.688790E-06   0.126746E+02   0.128711E+02   0.126746E+02  -0.246008E-04   0.126819E+02   0.123069E+02   0.411583E-04
   0.171868E+02   0.111634E+02   0.846003E+01   0.220400E-06  -0.865505E-06   0.673435E-06   0.105775E+02   0.107414E+02   0.105775E+02  -0.205304E-04   0.105837E+02   0.102694E+02   0.312160E-04
   0.189943E+02   0.931321E+01   0.705699E+01   0.150539E-06  -0.189605E-06   0.307034E-06   0.882427E+01   0.896104E+01   0.882427E+01  -0.171274E-04   0.882950E+01   0.856586E+01   0.236898E-04
   0.209920E+02   0.776707E+01   0.588451E+01   0.102788E-06   0.207445E-06   0.776519E-06   0.735916E+01   0.747322E+01   0.735916E+01  -0.142837E-04   0.736360E+01   0.714230E+01   0.179930E-04
   0.231997E+02   0.647550E+01   0.490506E+01   0.701603E-07  -0.379464E-06   0.112464E-06   0.613528E+01   0.623037E+01   0.613528E+01  -0.119083E-04   0.613905E+01   0.595310E+01   0.136807E-04
   0.256397E+02   0.539701E+01   0.408717E+01   0.478740E-07  -0.427024E-08   0.743041E-07   0.511331E+01   0.519256E+01   0.511331E+01  -0.992466E-05   0.511654E+01   0.496007E+01   0.104160E-04
   0.283362E+02   0.449679E+01   0.340445E+01   0.326568E-07  -0.171838E-06   0.382530E-07   0.426025E+01   0.432628E+01   0.426025E+01  -0.826893E-05   0.426302E+01   0.413114E+01   0.794383E-05
   0.313164E+02   0.374560E+01   0.283475E+01   0.222697E-07  -0.135306E-06   0.312640E-08   0.354843E+01   0.360343E+01   0.354843E+01  -0.688732E-05   0.355082E+01   0.343943E+01   0.607106E-05
   0.346099E+02   0.311902E+01   0.235952E+01   0.151819E-07   0.552379E-07   0.598239E-07   0.295467E+01   0.300047E+01   0.295467E+01  -0.573487E-05   0.295675E+01   0.286243E+01   0.465160E-05
   0.382499E+02   0.259652E+01   0.196322E+01   0.103468E-07  -0.780821E-07   0.561593E-07   0.245955E+01   0.249767E+01   0.245955E+01  -0.477386E-05   0.246136E+01   0.238125E+01   0.357491E-05
   0.422727E+02   0.216097E+01   0.163285E+01   0.704956E-08  -0.256913E-07   0.303083E-07   0.204681E+01   0.207854E+01   0.204681E+01  -0.397276E-05   0.204841E+01   0.198012E+01   0.275743E-05
   0.467185E+02   0.179801E+01   0.135752E+01   0.480169E-08  -0.502865E-07   0.286542E-08   0.170286E+01   0.172925E+01   0.170286E+01  -0.330516E-05   0.170428E+01   0.164581E+01   0.213598E-05
   0.516319E+02   0.149562E+01   0.112813E+01   0.326964E-08  -0.360159E-07  -0.855322E-08   0.141631E+01   0.143826E+01   0.141631E+01  -0.274898E-05   0.141758E+01   0.136728E+01   0.166279E-05
