#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.115802E+05   0.114874E+05   0.199930E-03   0.199190E-03   0.134154E+01   0.114356E+05   0.115657E+05   0.114356E+05  -0.545822E-03   0.100826E+05   0.100814E+05   0.147444E-03
   0.284095E+01   0.975117E+04   0.967305E+04   0.137836E-03   0.130191E-03   0.925695E+00   0.962944E+04   0.973898E+04   0.962944E+04  -0.459614E-03   0.849017E+04   0.848910E+04   0.112673E-03
   0.313974E+01   0.820542E+04   0.813968E+04   0.949614E-04   0.104519E-03   0.638224E+00   0.810299E+04   0.819516E+04   0.810299E+04  -0.386756E-03   0.714431E+04   0.714341E+04   0.861021E-04
   0.346995E+01   0.690021E+04   0.684492E+04   0.653809E-04   0.657816E-04   0.439684E+00   0.681407E+04   0.689158E+04   0.681407E+04  -0.325236E-03   0.600789E+04   0.600712E+04   0.658087E-04
   0.383489E+01   0.579898E+04   0.575251E+04   0.449865E-04   0.452531E-04   0.302690E+00   0.572658E+04   0.579173E+04   0.572658E+04  -0.273330E-03   0.504907E+04   0.504842E+04   0.503170E-04
   0.423821E+01   0.487057E+04   0.483153E+04   0.309352E-04   0.321052E-04   0.208231E+00   0.480976E+04   0.486448E+04   0.480976E+04  -0.229570E-03   0.424072E+04   0.424017E+04   0.384953E-04
   0.468394E+01   0.408843E+04   0.405564E+04   0.212604E-04   0.168795E-04   0.143159E+00   0.403738E+04   0.408331E+04   0.403738E+04  -0.192704E-03   0.355972E+04   0.355926E+04   0.294767E-04
   0.517656E+01   0.342999E+04   0.340247E+04   0.146033E-04   0.139105E-04   0.983566E-01   0.338716E+04   0.342569E+04   0.338716E+04  -0.161669E-03   0.298642E+04   0.298603E+04   0.225977E-04
   0.572098E+01   0.287605E+04   0.285296E+04   0.100253E-04   0.767355E-05   0.675402E-01   0.284014E+04   0.287244E+04   0.284014E+04  -0.135560E-03   0.250412E+04   0.250379E+04   0.173508E-04
   0.632266E+01   0.241033E+04   0.239097E+04   0.687889E-05   0.882617E-05   0.463504E-01   0.238023E+04   0.240731E+04   0.238023E+04  -0.113609E-03   0.209863E+04   0.209834E+04   0.133484E-04
   0.698762E+01   0.201903E+04   0.200280E+04   0.471766E-05   0.538013E-05   0.317925E-01   0.199381E+04   0.201650E+04   0.199381E+04  -0.951648E-04   0.175793E+04   0.175769E+04   0.102943E-04
   0.772251E+01   0.169045E+04   0.167685E+04   0.323391E-05   0.345944E-05   0.217973E-01   0.166934E+04   0.168833E+04   0.166934E+04  -0.796774E-04   0.147184E+04   0.147163E+04   0.796281E-05
   0.853470E+01   0.141469E+04   0.140329E+04   0.221579E-05   0.216822E-05   0.149358E-01   0.139702E+04   0.141291E+04   0.139702E+04  -0.666797E-04   0.123174E+04   0.123156E+04   0.618149E-05
   0.943231E+01   0.118339E+04   0.117384E+04   0.151753E-05   0.186655E-05   0.102300E-01   0.116860E+04   0.118190E+04   0.116860E+04  -0.557775E-04   0.103035E+04   0.103020E+04   0.481917E-05
   0.104243E+02   0.989484E+03   0.981491E+03   0.103887E-05   0.142409E-05   0.700360E-02   0.977121E+03   0.988237E+03   0.977121E+03  -0.466380E-04   0.861519E+03   0.861388E+03   0.377589E-05
   0.115206E+02   0.827009E+03   0.820314E+03   0.710894E-06   0.984831E-06   0.479306E-02   0.816674E+03   0.825964E+03   0.816674E+03  -0.389799E-04   0.720055E+03   0.719940E+03   0.297552E-05
   0.127323E+02   0.690938E+03   0.685331E+03   0.486268E-06   0.199748E-06   0.327858E-02   0.682301E+03   0.690063E+03   0.682301E+03  -0.325663E-04   0.601580E+03   0.601479E+03   0.236017E-05
   0.140713E+02   0.577032E+03   0.572334E+03   0.332489E-06   0.120579E-06   0.224179E-02   0.569816E+03   0.576298E+03   0.569816E+03  -0.271973E-04   0.502403E+03   0.502315E+03   0.188578E-05
   0.155512E+02   0.481723E+03   0.477786E+03   0.227257E-06   0.753036E-07   0.153241E-02   0.475697E+03   0.481109E+03   0.475697E+03  -0.227050E-04   0.419419E+03   0.419341E+03   0.151886E-05
   0.171868E+02   0.402012E+03   0.398711E+03   0.155274E-06   0.179903E-06   0.104696E-02   0.396980E+03   0.401496E+03   0.396980E+03  -0.189479E-04   0.350016E+03   0.349945E+03   0.123395E-05
   0.189943E+02   0.335371E+03   0.332602E+03   0.106054E-06   0.301001E-07   0.715165E-03   0.331172E+03   0.334939E+03   0.331172E+03  -0.158068E-04   0.291993E+03   0.291929E+03   0.101169E-05
   0.209920E+02   0.279683E+03   0.277357E+03   0.724119E-07   0.641131E-08   0.488308E-03   0.276178E+03   0.279320E+03   0.276178E+03  -0.131820E-04   0.243506E+03   0.243447E+03   0.837360E-06
   0.231997E+02   0.233163E+03   0.231208E+03   0.494247E-07   0.678739E-07   0.333268E-03   0.230239E+03   0.232858E+03   0.230239E+03  -0.109893E-04   0.203002E+03   0.202947E+03   0.699778E-06
   0.256397E+02   0.194318E+03   0.192672E+03   0.337239E-07   0.294479E-07   0.227414E-03   0.191878E+03   0.194061E+03   0.191878E+03  -0.915835E-05   0.169180E+03   0.169129E+03   0.590431E-06
   0.283362E+02   0.161893E+03   0.160505E+03   0.230035E-07   0.139595E-08   0.155108E-03   0.159858E+03   0.161676E+03   0.159858E+03  -0.763001E-05   0.140948E+03   0.140900E+03   0.502846E-06
   0.313164E+02   0.134836E+03   0.133663E+03   0.156860E-07  -0.110522E-08   0.105772E-03   0.133139E+03   0.134653E+03   0.133139E+03  -0.635471E-05   0.117390E+03   0.117345E+03   0.432088E-06
   0.346099E+02   0.112267E+03   0.111273E+03   0.106930E-07   0.134917E-07   0.720990E-04   0.110851E+03   0.112112E+03   0.110851E+03  -0.529092E-05   0.977391E+02   0.976958E+02   0.374402E-06
   0.382499E+02   0.934472E+02   0.926024E+02   0.728705E-08  -0.140313E-08   0.491340E-04   0.922657E+02   0.933153E+02   0.922657E+02  -0.440384E-05   0.813527E+02   0.813109E+02   0.326916E-06
   0.422727E+02   0.777586E+02   0.770378E+02   0.496447E-08   0.474014E-08   0.334756E-04   0.767727E+02   0.776461E+02   0.767727E+02  -0.366437E-05   0.676927E+02   0.676521E+02   0.287437E-06
   0.467185E+02   0.646846E+02   0.640668E+02   0.338114E-08   0.329656E-08   0.227957E-04   0.638616E+02   0.645882E+02   0.638616E+02  -0.304812E-05   0.563092E+02   0.562695E+02   0.254284E-06
   0.516319E+02   0.537923E+02   0.532602E+02   0.230208E-08  -0.434178E-09   0.155182E-04   0.531051E+02   0.537093E+02   0.531051E+02  -0.253471E-05   0.468254E+02   0.467864E+02   0.226166E-06
