#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.306441E+04   0.297441E+04   0.264565E-03   0.299598E-03   0.889962E-01   0.301591E+04   0.305037E+04   0.301591E+04  -0.575826E-03   0.302032E+04   0.301750E+04   0.584878E-03
   0.284095E+01   0.258042E+04   0.250463E+04   0.182397E-03   0.112086E-03   0.613710E-01   0.253957E+04   0.256859E+04   0.253957E+04  -0.484879E-03   0.254329E+04   0.254091E+04   0.446148E-03
   0.313974E+01   0.217137E+04   0.210760E+04   0.125662E-03   0.116912E-03   0.422766E-01   0.213700E+04   0.216142E+04   0.213700E+04  -0.408016E-03   0.214013E+04   0.213813E+04   0.340190E-03
   0.346995E+01   0.182598E+04   0.177235E+04   0.865185E-04   0.946840E-04   0.291144E-01   0.179707E+04   0.181761E+04   0.179707E+04  -0.343114E-03   0.179971E+04   0.179802E+04   0.259321E-03
   0.383489E+01   0.153456E+04   0.148949E+04   0.595307E-04   0.344642E-04   0.200242E-01   0.151027E+04   0.152753E+04   0.151027E+04  -0.288356E-03   0.151248E+04   0.151106E+04   0.197639E-03
   0.423821E+01   0.128888E+04   0.125102E+04   0.409366E-04   0.426227E-04   0.137728E-01   0.126848E+04   0.128297E+04   0.126848E+04  -0.242190E-03   0.127034E+04   0.126914E+04   0.150616E-03
   0.468394E+01   0.108191E+04   0.105012E+04   0.281340E-04   0.125976E-04   0.946711E-02   0.106478E+04   0.107695E+04   0.106478E+04  -0.203298E-03   0.106634E+04   0.106533E+04   0.114788E-03
   0.517656E+01   0.907667E+03   0.880993E+03   0.193246E-04   0.235416E-04   0.650813E-02   0.893296E+03   0.903503E+03   0.893296E+03  -0.170557E-03   0.894606E+03   0.893756E+03   0.875017E-04
   0.572098E+01   0.761080E+03   0.738708E+03   0.132665E-04   0.159183E-04   0.446660E-02   0.749030E+03   0.757588E+03   0.749030E+03  -0.143012E-03   0.750128E+03   0.749412E+03   0.667278E-04
   0.632266E+01   0.637839E+03   0.619084E+03   0.910293E-05   0.948247E-05   0.306235E-02   0.627739E+03   0.634912E+03   0.627739E+03  -0.119854E-03   0.628660E+03   0.628056E+03   0.509168E-04
   0.698762E+01   0.534291E+03   0.518574E+03   0.624294E-05   0.542226E-05   0.210044E-02   0.525830E+03   0.531838E+03   0.525830E+03  -0.100396E-03   0.526601E+03   0.526092E+03   0.388855E-04
   0.772251E+01   0.447340E+03   0.434175E+03   0.427949E-05   0.214423E-05   0.144015E-02   0.440255E+03   0.445285E+03   0.440255E+03  -0.840577E-04   0.440901E+03   0.440471E+03   0.297313E-04
   0.853470E+01   0.374367E+03   0.363342E+03   0.293220E-05   0.199026E-05   0.987392E-03   0.368436E+03   0.372646E+03   0.368436E+03  -0.703454E-04   0.368978E+03   0.368613E+03   0.227659E-04
   0.943231E+01   0.313159E+03   0.303930E+03   0.200818E-05   0.372665E-06   0.676360E-03   0.308197E+03   0.311719E+03   0.308197E+03  -0.588439E-04   0.308650E+03   0.308341E+03   0.174651E-04
   0.104243E+02   0.261847E+03   0.254123E+03   0.137476E-05   0.118575E-06   0.463029E-03   0.257697E+03   0.260642E+03   0.257697E+03  -0.492020E-04   0.258077E+03   0.257814E+03   0.134299E-04
   0.115206E+02   0.218852E+03   0.212389E+03   0.940743E-06   0.912138E-06   0.316137E-03   0.215383E+03   0.217844E+03   0.215383E+03  -0.411229E-04   0.215700E+03   0.215476E+03   0.103564E-04
   0.127323E+02   0.182845E+03   0.177437E+03   0.643491E-06   0.784704E-06   0.216525E-03   0.179944E+03   0.182001E+03   0.179944E+03  -0.343567E-04   0.180210E+03   0.180019E+03   0.801371E-05
   0.140713E+02   0.152702E+03   0.148178E+03   0.439992E-06   0.323694E-06   0.148104E-03   0.150279E+03   0.151996E+03   0.150279E+03  -0.286927E-04   0.150501E+03   0.150337E+03   0.622625E-05
   0.155512E+02   0.127481E+03   0.123696E+03   0.300736E-06   0.241226E-06   0.101343E-03   0.125457E+03   0.126890E+03   0.125457E+03  -0.239534E-04   0.125643E+03   0.125501E+03   0.486061E-05
   0.171868E+02   0.106388E+03   0.103221E+03   0.205480E-06   0.495502E-07   0.691970E-04   0.104697E+03   0.105893E+03   0.104697E+03  -0.199897E-04   0.104852E+03   0.104729E+03   0.381551E-05
   0.189943E+02   0.887529E+02   0.861029E+02   0.140345E-06   0.199487E-06   0.472756E-04   0.873413E+02   0.883393E+02   0.873413E+02  -0.166760E-04   0.874714E+02   0.873640E+02   0.301401E-05
   0.209920E+02   0.740164E+02   0.717978E+02   0.958253E-07  -0.727213E-07   0.322153E-04   0.728378E+02   0.736701E+02   0.728378E+02  -0.139069E-04   0.729467E+02   0.728523E+02   0.239773E-05
   0.231997E+02   0.617062E+02   0.598479E+02   0.654057E-07   0.973153E-07   0.219582E-04   0.607223E+02   0.614161E+02   0.607223E+02  -0.115937E-04   0.608135E+02   0.607298E+02   0.192237E-05
   0.256397E+02   0.514268E+02   0.498693E+02   0.446283E-07   0.717347E-07   0.149849E-04   0.506055E+02   0.511837E+02   0.506055E+02  -0.966208E-05   0.506819E+02   0.506072E+02   0.155433E-05
   0.283362E+02   0.428465E+02   0.415398E+02   0.304416E-07   0.136853E-07   0.102639E-04   0.421608E+02   0.426425E+02   0.421608E+02  -0.804974E-05   0.422249E+02   0.421575E+02   0.126809E-05
   0.313164E+02   0.356867E+02   0.345893E+02   0.207581E-07  -0.265981E-07   0.698962E-05   0.351142E+02   0.355154E+02   0.351142E+02  -0.670433E-05   0.351680E+02   0.351067E+02   0.104431E-05
   0.346099E+02   0.297144E+02   0.287914E+02   0.141506E-07  -0.182412E-07   0.476176E-05   0.292363E+02   0.295704E+02   0.292363E+02  -0.558208E-05   0.292816E+02   0.292252E+02   0.868306E-06
   0.382499E+02   0.247343E+02   0.239565E+02   0.964338E-08   0.564583E-08   0.325177E-05   0.243348E+02   0.246129E+02   0.243348E+02  -0.464624E-05   0.243730E+02   0.243207E+02   0.728923E-06
   0.422727E+02   0.205828E+02   0.199259E+02   0.656980E-08  -0.235564E-08   0.220716E-05   0.202489E+02   0.204803E+02   0.202489E+02  -0.386611E-05   0.202811E+02   0.202321E+02   0.617695E-06
   0.467185E+02   0.171232E+02   0.165670E+02   0.447450E-08   0.775748E-08   0.149900E-05   0.168439E+02   0.170363E+02   0.168439E+02  -0.321600E-05   0.168711E+02   0.168249E+02   0.528187E-06
   0.516319E+02   0.142409E+02   0.137684E+02   0.304652E-08  -0.582854E-08   0.102297E-05   0.140071E+02   0.141671E+02   0.140071E+02  -0.267437E-05   0.140302E+02   0.139861E+02   0.455495E-06
