#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.605196E+04   0.596032E+04   0.253991E-03   0.196430E-03   0.351490E+00   0.596969E+04   0.603766E+04   0.596969E+04  -0.569873E-03   0.588723E+04   0.588526E+04   0.293497E-03
   0.284095E+01   0.509611E+04   0.501893E+04   0.175107E-03   0.131899E-03   0.242419E+00   0.502683E+04   0.508406E+04   0.502683E+04  -0.479866E-03   0.495739E+04   0.495573E+04   0.224054E-03
   0.313974E+01   0.428828E+04   0.422333E+04   0.120639E-03   0.120575E-03   0.167082E+00   0.422998E+04   0.427814E+04   0.422998E+04  -0.403798E-03   0.417155E+04   0.417015E+04   0.171004E-03
   0.346995E+01   0.360615E+04   0.355153E+04   0.830603E-04   0.747096E-04   0.115076E+00   0.355713E+04   0.359763E+04   0.355713E+04  -0.339567E-03   0.350800E+04   0.350681E+04   0.130503E-03
   0.383489E+01   0.303064E+04   0.298473E+04   0.571512E-04   0.645503E-04   0.791938E-01   0.298943E+04   0.302347E+04   0.298943E+04  -0.285374E-03   0.294814E+04   0.294714E+04   0.995997E-04
   0.423821E+01   0.254543E+04   0.250687E+04   0.393002E-04   0.348695E-04   0.544647E-01   0.251083E+04   0.253942E+04   0.251083E+04  -0.239686E-03   0.247615E+04   0.247530E+04   0.760311E-04
   0.468394E+01   0.213668E+04   0.210430E+04   0.270094E-04   0.297865E-04   0.374359E-01   0.210762E+04   0.213162E+04   0.210762E+04  -0.201196E-03   0.207851E+04   0.207780E+04   0.580637E-04
   0.517656E+01   0.179256E+04   0.176539E+04   0.185521E-04   0.176541E-04   0.257184E-01   0.176819E+04   0.178832E+04   0.176819E+04  -0.168793E-03   0.174377E+04   0.174317E+04   0.443709E-04
   0.572098E+01   0.150307E+04   0.148028E+04   0.127362E-04   0.129094E-04   0.176580E-01   0.148263E+04   0.149951E+04   0.148263E+04  -0.141533E-03   0.146215E+04   0.146164E+04   0.339378E-04
   0.632266E+01   0.125968E+04   0.124057E+04   0.873901E-05   0.587959E-05   0.121133E-01   0.124255E+04   0.125669E+04   0.124255E+04  -0.118615E-03   0.122539E+04   0.122496E+04   0.259895E-04
   0.698762E+01   0.105518E+04   0.103916E+04   0.599336E-05   0.527501E-05   0.831047E-02   0.104083E+04   0.105268E+04   0.104083E+04  -0.993583E-04   0.102645E+04   0.102609E+04   0.199341E-04
   0.772251E+01   0.883456E+03   0.870036E+03   0.410840E-05   0.498083E-05   0.569631E-02   0.871439E+03   0.881362E+03   0.871439E+03  -0.831885E-04   0.859405E+03   0.859095E+03   0.153200E-04
   0.853470E+01   0.739340E+03   0.728099E+03   0.281496E-05   0.314664E-05   0.390404E-02   0.729282E+03   0.737586E+03   0.729282E+03  -0.696180E-04   0.719211E+03   0.718947E+03   0.118030E-04
   0.943231E+01   0.618459E+03   0.609046E+03   0.192789E-05   0.863859E-06   0.267376E-02   0.610044E+03   0.616990E+03   0.610044E+03  -0.582354E-04   0.601620E+03   0.601395E+03   0.912073E-05
   0.104243E+02   0.517123E+03   0.509242E+03   0.131979E-05   0.361154E-06   0.183013E-02   0.510085E+03   0.515892E+03   0.510085E+03  -0.486932E-04   0.503041E+03   0.502848E+03   0.707352E-05
   0.115206E+02   0.432211E+03   0.425613E+03   0.903127E-06   0.569386E-06   0.125233E-02   0.426327E+03   0.431181E+03   0.426327E+03  -0.406976E-04   0.420441E+03   0.420275E+03   0.550932E-05
   0.127323E+02   0.361098E+03   0.355575E+03   0.617761E-06   0.656257E-06   0.856639E-03   0.356181E+03   0.360236E+03   0.356181E+03  -0.340014E-04   0.351263E+03   0.351120E+03   0.431252E-05
   0.140713E+02   0.301569E+03   0.296945E+03   0.422398E-06   0.323915E-06   0.585601E-03   0.297460E+03   0.300847E+03   0.297460E+03  -0.283959E-04   0.293354E+03   0.293229E+03   0.339518E-05
   0.155512E+02   0.251759E+03   0.247888E+03   0.288710E-06   0.180157E-08   0.400476E-03   0.248328E+03   0.251155E+03   0.248328E+03  -0.237056E-04   0.244900E+03   0.244791E+03   0.269049E-05
   0.171868E+02   0.210101E+03   0.206859E+03   0.197263E-06  -0.878738E-08   0.273593E-03   0.207235E+03   0.209595E+03   0.207235E+03  -0.197829E-04   0.204376E+03   0.204279E+03   0.214768E-05
   0.189943E+02   0.175274E+03   0.172557E+03   0.134733E-06   0.184580E-06   0.186856E-03   0.172882E+03   0.174850E+03   0.172882E+03  -0.165035E-04   0.170496E+03   0.170410E+03   0.172817E-05
   0.209920E+02   0.146170E+03   0.143893E+03   0.919929E-07   0.129255E-06   0.127576E-03   0.144173E+03   0.145815E+03   0.144173E+03  -0.137629E-04   0.142185E+03   0.142108E+03   0.140267E-05
   0.231997E+02   0.121859E+03   0.119947E+03   0.627898E-07   0.219298E-07   0.870529E-04   0.120192E+03   0.121560E+03   0.120192E+03  -0.114736E-04   0.118534E+03   0.118465E+03   0.114893E-05
   0.256397E+02   0.101558E+03   0.999523E+02   0.428433E-07   0.239524E-07   0.594058E-04   0.100167E+03   0.101307E+03   0.100167E+03  -0.956200E-05   0.987858E+02   0.987221E+02   0.950049E-06
   0.283362E+02   0.846120E+02   0.832617E+02   0.292239E-07  -0.149298E-07   0.405124E-04   0.834511E+02   0.844013E+02   0.834511E+02  -0.796633E-05   0.823013E+02   0.822425E+02   0.793198E-06
   0.313164E+02   0.704719E+02   0.693343E+02   0.199277E-07  -0.446880E-08   0.276300E-04   0.695030E+02   0.702943E+02   0.695030E+02  -0.663483E-05   0.685459E+02   0.684911E+02   0.668614E-06
   0.346099E+02   0.586771E+02   0.577167E+02   0.135845E-07   0.188011E-07   0.188257E-04   0.578683E+02   0.585272E+02   0.578683E+02  -0.552417E-05   0.570719E+02   0.570204E+02   0.568885E-06
   0.382499E+02   0.488416E+02   0.480287E+02   0.925755E-08  -0.697200E-08   0.128422E-04   0.481663E+02   0.487147E+02   0.481663E+02  -0.459800E-05   0.475040E+02   0.474551E+02   0.488361E-06
   0.422727E+02   0.406426E+02   0.399525E+02   0.630691E-08   0.743608E-08   0.874160E-05   0.400785E+02   0.405349E+02   0.400785E+02  -0.382594E-05   0.395280E+02   0.394812E+02   0.422745E-06
   0.467185E+02   0.338100E+02   0.332221E+02   0.429544E-08   0.232694E-08   0.595468E-05   0.333386E+02   0.337182E+02   0.333386E+02  -0.318254E-05   0.328812E+02   0.328361E+02   0.368756E-06
   0.516319E+02   0.281176E+02   0.276146E+02   0.292458E-08   0.418260E-09   0.405107E-05   0.277234E+02   0.280391E+02   0.277234E+02  -0.264651E-05   0.273436E+02   0.272999E+02   0.323886E-06
