#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.617796E+03   0.534905E+03   0.277210E-03   0.132479E-03   0.347544E-02   0.597310E+03   0.604858E+03   0.597310E+03  -0.585176E-03   0.598302E+03   0.591960E+03   0.298152E-02
   0.284095E+01   0.520221E+03   0.450424E+03   0.191115E-03   0.253833E-03   0.247269E-02   0.502970E+03   0.509326E+03   0.502970E+03  -0.492752E-03   0.503805E+03   0.498464E+03   0.227203E-02
   0.313974E+01   0.437756E+03   0.379024E+03   0.131668E-03   0.176383E-03   0.171751E-02   0.423240E+03   0.428588E+03   0.423240E+03  -0.414642E-03   0.423942E+03   0.419447E+03   0.173032E-02
   0.346995E+01   0.368123E+03   0.318735E+03   0.906550E-04   0.590936E-05   0.118520E-02   0.355917E+03   0.360414E+03   0.355917E+03  -0.348686E-03   0.356507E+03   0.352726E+03   0.131703E-02
   0.383489E+01   0.309373E+03   0.267867E+03   0.623772E-04   0.690107E-05   0.819761E-03   0.299115E+03   0.302895E+03   0.299115E+03  -0.293038E-03   0.299611E+03   0.296432E+03   0.100194E-02
   0.423821E+01   0.259843E+03   0.224982E+03   0.428943E-04   0.146676E-04   0.580159E-03   0.251227E+03   0.254402E+03   0.251227E+03  -0.246123E-03   0.251644E+03   0.248972E+03   0.761867E-03
   0.468394E+01   0.218116E+03   0.188853E+03   0.294796E-04   0.606222E-05   0.369753E-03   0.210884E+03   0.213549E+03   0.210884E+03  -0.206600E-03   0.211234E+03   0.208990E+03   0.579075E-03
   0.517656E+01   0.182989E+03   0.158437E+03   0.202489E-04  -0.762372E-05   0.256604E-03   0.176921E+03   0.179157E+03   0.176921E+03  -0.173327E-03   0.177215E+03   0.175330E+03   0.439980E-03
   0.572098E+01   0.153437E+03   0.132849E+03   0.139012E-04   0.213682E-04   0.172922E-03   0.148349E+03   0.150223E+03   0.148349E+03  -0.145335E-03   0.148595E+03   0.147013E+03   0.334193E-03
   0.632266E+01   0.128591E+03   0.111336E+03   0.953849E-05   0.135134E-04   0.120233E-03   0.124327E+03   0.125898E+03   0.124327E+03  -0.121801E-03   0.124533E+03   0.123206E+03   0.253781E-03
   0.698762E+01   0.107716E+03   0.932602E+02   0.654169E-05   0.297550E-05   0.819538E-04   0.104143E+03   0.105459E+03   0.104143E+03  -0.102028E-03   0.104316E+03   0.103202E+03   0.192686E-03
   0.772251E+01   0.901861E+02   0.780816E+02   0.448431E-05   0.733080E-05   0.564833E-04   0.871949E+02   0.882967E+02   0.871949E+02  -0.854235E-04   0.873400E+02   0.864052E+02   0.146290E-03
   0.853470E+01   0.754746E+02   0.653430E+02   0.307256E-05   0.193971E-05   0.391749E-04   0.729710E+02   0.738931E+02   0.729710E+02  -0.714886E-04   0.730926E+02   0.723083E+02   0.111068E-03
   0.943231E+01   0.631350E+02   0.546581E+02   0.210432E-05  -0.145448E-06   0.268184E-04   0.610405E+02   0.618118E+02   0.610405E+02  -0.598005E-04   0.611423E+02   0.604841E+02   0.843399E-04
   0.104243E+02   0.527904E+02   0.457007E+02   0.144059E-05  -0.963670E-06   0.192001E-04   0.510389E+02   0.516838E+02   0.510389E+02  -0.500020E-04   0.511241E+02   0.505716E+02   0.640630E-04
   0.115206E+02   0.441226E+02   0.381950E+02   0.985795E-06  -0.131434E-05   0.127163E-04   0.426583E+02   0.431974E+02   0.426583E+02  -0.417917E-04   0.427298E+02   0.422657E+02   0.486834E-04
   0.127323E+02   0.368634E+02   0.319091E+02   0.674313E-06  -0.962404E-06   0.834331E-05   0.356397E+02   0.360901E+02   0.356397E+02  -0.349157E-04   0.356995E+02   0.353095E+02   0.370205E-04
   0.140713E+02   0.307867E+02   0.266470E+02   0.461071E-06   0.793736E-06   0.581101E-05   0.297644E+02   0.301405E+02   0.297644E+02  -0.291597E-04   0.298145E+02   0.294864E+02   0.281767E-04
   0.155512E+02   0.257021E+02   0.222440E+02   0.315146E-06   0.580932E-06   0.415269E-05   0.248483E+02   0.251623E+02   0.248483E+02  -0.243435E-04   0.248903E+02   0.246140E+02   0.214705E-04
   0.171868E+02   0.214496E+02   0.185615E+02   0.215328E-06   0.400711E-06   0.259652E-05   0.207368E+02   0.209988E+02   0.207368E+02  -0.203155E-04   0.207720E+02   0.205390E+02   0.163847E-04
   0.189943E+02   0.178945E+02   0.154829E+02   0.147073E-06   0.342783E-06   0.170607E-05   0.172995E+02   0.175181E+02   0.172995E+02  -0.169480E-04   0.173290E+02   0.171321E+02   0.125266E-04
   0.209920E+02   0.149236E+02   0.129101E+02   0.100420E-06   0.133417E-06   0.145112E-05   0.144270E+02   0.146093E+02   0.144270E+02  -0.141339E-04   0.144518E+02   0.142851E+02   0.959890E-05
   0.231997E+02   0.124419E+02   0.107609E+02   0.685427E-07  -0.404715E-07   0.807596E-06   0.120275E+02   0.121795E+02   0.120275E+02  -0.117832E-04   0.120484E+02   0.119068E+02   0.737578E-05
   0.256397E+02   0.103696E+02   0.896622E+01   0.467694E-07  -0.156977E-06   0.478727E-06   0.100239E+02   0.101505E+02   0.100239E+02  -0.982025E-05   0.100414E+02   0.992077E+01   0.568637E-05
   0.283362E+02   0.863982E+01   0.746813E+01   0.319027E-07   0.857554E-07   0.387542E-06   0.835141E+01   0.845694E+01   0.835141E+01  -0.818175E-05   0.836619E+01   0.826299E+01   0.440121E-05
   0.313164E+02   0.719644E+01   0.621804E+01   0.217548E-07  -0.382578E-08   0.294781E-06   0.695582E+01   0.704372E+01   0.695582E+01  -0.681452E-05   0.696831E+01   0.687963E+01   0.342223E-05
   0.346099E+02   0.599246E+01   0.517525E+01   0.148304E-07   0.227997E-07   0.139424E-06   0.579172E+01   0.586490E+01   0.579172E+01  -0.567406E-05   0.580229E+01   0.572568E+01   0.267523E-05
   0.382499E+02   0.498849E+01   0.430565E+01   0.101069E-07   0.249264E-07   0.157883E-06   0.482098E+01   0.488190E+01   0.482098E+01  -0.472305E-05   0.482997E+01   0.476338E+01   0.210403E-05
   0.422727E+02   0.415158E+01   0.358071E+01   0.688583E-08  -0.171015E-07   0.826382E-07   0.401177E+01   0.406247E+01   0.401177E+01  -0.393028E-05   0.401944E+01   0.396116E+01   0.166613E-05
   0.467185E+02   0.345414E+01   0.297655E+01   0.468993E-08   0.709104E-08   0.463310E-07   0.333742E+01   0.337960E+01   0.333742E+01  -0.326962E-05   0.334399E+01   0.329260E+01   0.132937E-05
   0.516319E+02   0.287311E+01   0.247319E+01   0.319334E-08  -0.132297E-09   0.355443E-07   0.277561E+01   0.281068E+01   0.277561E+01  -0.271922E-05   0.278126E+01   0.273557E+01   0.106942E-05
