#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.364427E+03   0.285533E+03   0.282398E-03   0.549894E-04   0.116772E-02   0.347015E+03   0.352112E+03   0.347015E+03  -0.589914E-03   0.347271E+03   0.338967E+03   0.515532E-02
   0.284095E+01   0.306868E+03   0.240438E+03   0.194695E-03  -0.859588E-05   0.877633E-03   0.292207E+03   0.296499E+03   0.292207E+03  -0.496743E-03   0.292422E+03   0.285430E+03   0.392794E-02
   0.313974E+01   0.258224E+03   0.202326E+03   0.134135E-03   0.111301E-03   0.532001E-03   0.245887E+03   0.249499E+03   0.245887E+03  -0.418000E-03   0.246068E+03   0.240184E+03   0.299085E-02
   0.346995E+01   0.217149E+03   0.170143E+03   0.923528E-04  -0.322497E-04   0.470643E-03   0.206775E+03   0.209812E+03   0.206775E+03  -0.351510E-03   0.206927E+03   0.201978E+03   0.227595E-02
   0.383489E+01   0.182494E+03   0.142990E+03   0.635463E-04   0.404237E-04   0.317450E-03   0.173775E+03   0.176328E+03   0.173775E+03  -0.295412E-03   0.173903E+03   0.169743E+03   0.173096E-02
   0.423821E+01   0.153277E+03   0.120098E+03   0.436982E-04   0.710457E-05   0.164729E-03   0.145954E+03   0.148098E+03   0.145954E+03  -0.248117E-03   0.146061E+03   0.142567E+03   0.131576E-02
   0.468394E+01   0.128663E+03   0.100813E+03   0.300324E-04  -0.176543E-04   0.104544E-03   0.122516E+03   0.124316E+03   0.122516E+03  -0.208273E-03   0.122606E+03   0.119672E+03   0.999656E-03
   0.517656E+01   0.107942E+03   0.845767E+02   0.206287E-04  -0.864423E-05   0.112751E-03   0.102785E+03   0.104295E+03   0.102785E+03  -0.174731E-03   0.102860E+03   0.100398E+03   0.759148E-03
   0.572098E+01   0.905095E+02   0.709175E+02   0.141620E-04   0.500503E-05   0.716048E-04   0.861855E+02   0.874514E+02   0.861855E+02  -0.146512E-03   0.862487E+02   0.841830E+02   0.576262E-03
   0.632266E+01   0.758536E+02   0.594337E+02   0.971747E-05   0.124607E-04   0.453613E-04   0.722296E+02   0.732906E+02   0.722296E+02  -0.122788E-03   0.722827E+02   0.705504E+02   0.437272E-03
   0.698762E+01   0.635395E+02   0.497846E+02   0.666447E-05   0.120376E-04   0.306255E-04   0.605038E+02   0.613925E+02   0.605038E+02  -0.102854E-03   0.605482E+02   0.590960E+02   0.331698E-03
   0.772251E+01   0.531992E+02   0.416822E+02   0.456851E-05  -0.601388E-05   0.189270E-04   0.506574E+02   0.514015E+02   0.506574E+02  -0.861159E-04   0.506947E+02   0.494775E+02   0.251545E-03
   0.853470E+01   0.445211E+02   0.348821E+02   0.313025E-05  -0.198645E-05   0.114576E-04   0.423939E+02   0.430166E+02   0.423939E+02  -0.720682E-04   0.424251E+02   0.414052E+02   0.190720E-03
   0.943231E+01   0.372423E+02   0.291784E+02   0.214385E-05   0.295342E-05   0.104578E-04   0.354627E+02   0.359836E+02   0.354627E+02  -0.602854E-04   0.354889E+02   0.346344E+02   0.144583E-03
   0.104243E+02   0.311402E+02   0.243967E+02   0.146766E-05  -0.297875E-05   0.551009E-05   0.296521E+02   0.300877E+02   0.296521E+02  -0.504076E-04   0.296741E+02   0.289582E+02   0.109600E-03
   0.115206E+02   0.260273E+02   0.203901E+02   0.100432E-05   0.221807E-05   0.290990E-05   0.247833E+02   0.251474E+02   0.247833E+02  -0.421308E-04   0.248018E+02   0.242020E+02   0.830844E-04
   0.127323E+02   0.217452E+02   0.170345E+02   0.686992E-06  -0.108503E-05   0.104279E-05   0.207058E+02   0.210099E+02   0.207058E+02  -0.351991E-04   0.207213E+02   0.202187E+02   0.629925E-04
   0.140713E+02   0.181607E+02   0.142255E+02   0.469743E-06  -0.117588E-05   0.183373E-05   0.172924E+02   0.175464E+02   0.172924E+02  -0.293966E-04   0.173054E+02   0.168843E+02   0.477720E-04
   0.155512E+02   0.151614E+02   0.118751E+02   0.321076E-06   0.441526E-06   0.148106E-05   0.144364E+02   0.146485E+02   0.144364E+02  -0.245414E-04   0.144473E+02   0.140942E+02   0.362443E-04
   0.171868E+02   0.126530E+02   0.990936E+01   0.219381E-06   0.403086E-06   0.128757E-05   0.120478E+02   0.122247E+02   0.120478E+02  -0.204808E-04   0.120570E+02   0.117607E+02   0.275148E-04
   0.189943E+02   0.105559E+02   0.826591E+01   0.149843E-06  -0.342616E-06   0.685876E-06   0.100508E+02   0.101984E+02   0.100508E+02  -0.170860E-04   0.100586E+02   0.980979E+01   0.209046E-04
   0.209920E+02   0.880342E+01   0.689251E+01   0.102312E-06  -0.266074E-06   0.610629E-06   0.838203E+01   0.850515E+01   0.838203E+01  -0.142492E-04   0.838860E+01   0.817948E+01   0.158992E-04
   0.231997E+02   0.733951E+01   0.574523E+01   0.698352E-07  -0.270747E-06   0.195727E-06   0.698802E+01   0.709066E+01   0.698802E+01  -0.118794E-04   0.699359E+01   0.681758E+01   0.121085E-04
   0.256397E+02   0.611711E+01   0.478719E+01   0.476520E-07  -0.178668E-06   0.261613E-06   0.582398E+01   0.590953E+01   0.582398E+01  -0.990057E-05   0.582872E+01   0.568033E+01   0.923703E-05
   0.283362E+02   0.509676E+01   0.398748E+01   0.325052E-07  -0.448148E-07   0.804953E-07   0.485234E+01   0.492361E+01   0.485234E+01  -0.824881E-05   0.485639E+01   0.473102E+01   0.706117E-05
   0.313164E+02   0.424534E+01   0.332016E+01   0.221661E-07  -0.125855E-06   0.111724E-06   0.404157E+01   0.410093E+01   0.404157E+01  -0.687052E-05   0.404503E+01   0.393885E+01   0.541147E-05
   0.346099E+02   0.353515E+01   0.276350E+01   0.151112E-07  -0.385770E-09   0.909559E-07   0.336527E+01   0.341470E+01   0.336527E+01  -0.572084E-05   0.336826E+01   0.327805E+01   0.415982E-05
   0.382499E+02   0.294293E+01   0.229929E+01   0.102985E-07  -0.312764E-07   0.411747E-07   0.280132E+01   0.284247E+01   0.280132E+01  -0.476214E-05   0.280391E+01   0.272700E+01   0.320924E-05
   0.422727E+02   0.244926E+01   0.191230E+01   0.701661E-08  -0.615422E-07   0.259242E-07   0.233120E+01   0.236545E+01   0.233120E+01  -0.396297E-05   0.233347E+01   0.226761E+01   0.248643E-05
   0.467185E+02   0.203786E+01   0.158980E+01   0.477919E-08  -0.956786E-08   0.126497E-07   0.193944E+01   0.196793E+01   0.193944E+01  -0.329698E-05   0.194143E+01   0.188476E+01   0.193596E-05
   0.516319E+02   0.169513E+01   0.132109E+01   0.325428E-08  -0.246924E-07   0.848787E-09   0.161305E+01   0.163675E+01   0.161305E+01  -0.274213E-05   0.161481E+01   0.156577E+01   0.151593E-05
