#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.810563E+03   0.726016E+03   0.274786E-03   0.160547E-03   0.607281E-02   0.787814E+03   0.797366E+03   0.787814E+03  -0.583269E-03   0.789488E+03   0.783963E+03   0.225600E-02
   0.284095E+01   0.682542E+03   0.611350E+03   0.189445E-03   0.108998E-03   0.421406E-02   0.663386E+03   0.671429E+03   0.663386E+03  -0.491146E-03   0.664795E+03   0.660142E+03   0.171935E-02
   0.313974E+01   0.574346E+03   0.514440E+03   0.130518E-03   0.124976E-03   0.286486E-02   0.558227E+03   0.564995E+03   0.558227E+03  -0.413290E-03   0.559412E+03   0.555495E+03   0.130958E-02
   0.346995E+01   0.482986E+03   0.432610E+03   0.898620E-04   0.769692E-04   0.199136E-02   0.469431E+03   0.475123E+03   0.469431E+03  -0.347550E-03   0.470429E+03   0.467133E+03   0.996946E-03
   0.383489E+01   0.405905E+03   0.363568E+03   0.618316E-04   0.835559E-04   0.138060E-02   0.394513E+03   0.399297E+03   0.394513E+03  -0.292083E-03   0.395352E+03   0.392580E+03   0.758581E-03
   0.423821E+01   0.340920E+03   0.305361E+03   0.425191E-04   0.518888E-04   0.923645E-03   0.331352E+03   0.335370E+03   0.331352E+03  -0.245321E-03   0.332056E+03   0.329727E+03   0.576960E-03
   0.468394E+01   0.286174E+03   0.256324E+03   0.292217E-04  -0.265209E-05   0.658551E-03   0.278142E+03   0.281515E+03   0.278142E+03  -0.205926E-03   0.278733E+03   0.276776E+03   0.438661E-03
   0.517656E+01   0.240086E+03   0.215042E+03   0.200718E-04   0.195680E-04   0.445999E-03   0.233347E+03   0.236177E+03   0.233347E+03  -0.172762E-03   0.233843E+03   0.232199E+03   0.333412E-03
   0.572098E+01   0.201313E+03   0.180311E+03   0.137795E-04   0.121561E-04   0.309576E-03   0.195662E+03   0.198035E+03   0.195662E+03  -0.144861E-03   0.196078E+03   0.194697E+03   0.253358E-03
   0.632266E+01   0.168715E+03   0.151112E+03   0.945497E-05   0.126838E-04   0.213381E-03   0.163979E+03   0.165967E+03   0.163979E+03  -0.121404E-03   0.164328E+03   0.163168E+03   0.192498E-03
   0.698762E+01   0.141325E+03   0.126578E+03   0.648443E-05  -0.296208E-05   0.145460E-03   0.137358E+03   0.139023E+03   0.137358E+03  -0.101695E-03   0.137650E+03   0.136677E+03   0.146251E-03
   0.772251E+01   0.118326E+03   0.105977E+03   0.444505E-05  -0.179469E-05   0.955952E-04   0.115004E+03   0.116399E+03   0.115004E+03  -0.851449E-04   0.115249E+03   0.114432E+03   0.111123E-03
   0.853470E+01   0.990242E+02   0.886874E+02   0.304564E-05  -0.218517E-07   0.687073E-04   0.962438E+02   0.974108E+02   0.962438E+02  -0.712554E-04   0.964490E+02   0.957623E+02   0.844486E-04
   0.943231E+01   0.828344E+02   0.741851E+02   0.208588E-05  -0.407845E-06   0.454469E-04   0.805082E+02   0.814843E+02   0.805082E+02  -0.596053E-04   0.806799E+02   0.801031E+02   0.642004E-04
   0.104243E+02   0.692621E+02   0.620275E+02   0.142796E-05   0.159011E-05   0.310151E-04   0.673166E+02   0.681329E+02   0.673166E+02  -0.498388E-04   0.674604E+02   0.669755E+02   0.488336E-04
   0.115206E+02   0.578897E+02   0.518404E+02   0.977155E-06   0.168999E-05   0.225073E-04   0.562633E+02   0.569454E+02   0.562633E+02  -0.416552E-04   0.563836E+02   0.559756E+02   0.371729E-04
   0.127323E+02   0.483654E+02   0.433087E+02   0.668402E-06   0.118618E-05   0.142786E-04   0.470062E+02   0.475761E+02   0.470062E+02  -0.348016E-04   0.471069E+02   0.467633E+02   0.283252E-04
   0.140713E+02   0.403925E+02   0.361666E+02   0.457028E-06  -0.732744E-06   0.968633E-05   0.392569E+02   0.397329E+02   0.392569E+02  -0.290644E-04   0.393413E+02   0.390516E+02   0.216115E-04
   0.155512E+02   0.337215E+02   0.301906E+02   0.312381E-06   0.621406E-06   0.657578E-05   0.327730E+02   0.331703E+02   0.327730E+02  -0.242639E-04   0.328436E+02   0.325989E+02   0.165163E-04
   0.171868E+02   0.281421E+02   0.251926E+02   0.213438E-06  -0.195398E-06   0.436974E-05   0.273501E+02   0.276817E+02   0.273501E+02  -0.202490E-04   0.274092E+02   0.272021E+02   0.126483E-04
   0.189943E+02   0.234777E+02   0.210140E+02   0.145782E-06   0.280836E-06   0.347064E-05   0.228165E+02   0.230931E+02   0.228165E+02  -0.168925E-04   0.228660E+02   0.226903E+02   0.971044E-05
   0.209920E+02   0.195798E+02   0.175221E+02   0.995382E-07   0.640279E-07   0.227918E-05   0.190279E+02   0.192586E+02   0.190279E+02  -0.140876E-04   0.190694E+02   0.189199E+02   0.747764E-05
   0.231997E+02   0.163237E+02   0.146051E+02   0.679406E-07  -0.161731E-06   0.144238E-05   0.158631E+02   0.160554E+02   0.158631E+02  -0.117445E-04   0.158979E+02   0.157702E+02   0.577913E-05
   0.256397E+02   0.136048E+02   0.121693E+02   0.463583E-07  -0.131192E-06   0.993884E-06   0.132204E+02   0.133807E+02   0.132204E+02  -0.978791E-05   0.132496E+02   0.131401E+02   0.448555E-05
   0.283362E+02   0.113353E+02   0.101360E+02   0.316221E-07  -0.958929E-07   0.764694E-06   0.110145E+02   0.111481E+02   0.110145E+02  -0.815474E-05   0.110391E+02   0.109446E+02   0.349889E-05
   0.313164E+02   0.944149E+01   0.843927E+01   0.215633E-07   0.515218E-07   0.444689E-06   0.917383E+01   0.928506E+01   0.917383E+01  -0.679196E-05   0.919451E+01   0.911262E+01   0.274490E-05
   0.346099E+02   0.786184E+01   0.702394E+01   0.146998E-07  -0.389941E-07   0.311040E-06   0.763843E+01   0.773105E+01   0.763843E+01  -0.565522E-05   0.765588E+01   0.758442E+01   0.216739E-05
   0.382499E+02   0.654459E+01   0.584368E+01   0.100178E-07  -0.324934E-07   0.222028E-06   0.635809E+01   0.643518E+01   0.635809E+01  -0.470730E-05   0.637285E+01   0.631004E+01   0.172378E-05
   0.422727E+02   0.544653E+01   0.485975E+01   0.682503E-08  -0.418750E-08   0.139649E-06   0.529079E+01   0.535494E+01   0.529079E+01  -0.391711E-05   0.530330E+01   0.524765E+01   0.138188E-05
   0.467185E+02   0.453147E+01   0.403976E+01   0.464846E-08  -0.262489E-07   0.102375E-06   0.440136E+01   0.445472E+01   0.440136E+01  -0.325860E-05   0.441200E+01   0.436228E+01   0.111729E-05
   0.516319E+02   0.376913E+01   0.335656E+01   0.316506E-08  -0.170440E-07   0.559851E-07   0.366035E+01   0.370473E+01   0.366035E+01  -0.270999E-05   0.366945E+01   0.362461E+01   0.911549E-06
