#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.798426E+04   0.789209E+04   0.241903E-03   0.194360E-03   0.617937E+00   0.788020E+04   0.796988E+04   0.788020E+04  -0.564186E-03   0.758934E+04   0.758767E+04   0.220529E-03
   0.284095E+01   0.672322E+04   0.664560E+04   0.166773E-03   0.189111E-03   0.426256E+00   0.663559E+04   0.671110E+04   0.663559E+04  -0.475077E-03   0.639067E+04   0.638925E+04   0.168418E-03
   0.313974E+01   0.565746E+04   0.559214E+04   0.114898E-03   0.947873E-04   0.293811E+00   0.558372E+04   0.564726E+04   0.558372E+04  -0.399768E-03   0.537762E+04   0.537643E+04   0.128603E-03
   0.346995E+01   0.475754E+04   0.470261E+04   0.791070E-04   0.606409E-04   0.202353E+00   0.469553E+04   0.474897E+04   0.469553E+04  -0.336178E-03   0.452222E+04   0.452121E+04   0.982020E-04
   0.383489E+01   0.399827E+04   0.395210E+04   0.544311E-04   0.477835E-04   0.139277E+00   0.394616E+04   0.399106E+04   0.394616E+04  -0.282526E-03   0.380050E+04   0.379965E+04   0.750012E-04
   0.423821E+01   0.335815E+04   0.331936E+04   0.374298E-04   0.267118E-04   0.958027E-01   0.331438E+04   0.335210E+04   0.331438E+04  -0.237294E-03   0.319205E+04   0.319133E+04   0.573029E-04
   0.468394E+01   0.281888E+04   0.278631E+04   0.257239E-04   0.204656E-04   0.658537E-01   0.278214E+04   0.281380E+04   0.278214E+04  -0.199188E-03   0.267945E+04   0.267884E+04   0.438070E-04
   0.517656E+01   0.236490E+04   0.233757E+04   0.176691E-04   0.176490E-04   0.452434E-01   0.233407E+04   0.236064E+04   0.233407E+04  -0.167109E-03   0.224792E+04   0.224741E+04   0.335183E-04
   0.572098E+01   0.198297E+04   0.196004E+04   0.121300E-04   0.963867E-05   0.310632E-01   0.195712E+04   0.197939E+04   0.195712E+04  -0.140121E-03   0.188489E+04   0.188445E+04   0.256758E-04
   0.632266E+01   0.166187E+04   0.164265E+04   0.832307E-05   0.682949E-05   0.213148E-01   0.164020E+04   0.165887E+04   0.164020E+04  -0.117431E-03   0.157967E+04   0.157930E+04   0.196981E-04
   0.698762E+01   0.139208E+04   0.137596E+04   0.570810E-05   0.428169E-05   0.146200E-01   0.137393E+04   0.138956E+04   0.137393E+04  -0.983668E-04   0.132322E+04   0.132290E+04   0.151412E-04
   0.772251E+01   0.116553E+04   0.115203E+04   0.391285E-05   0.404261E-05   0.100222E-01   0.115033E+04   0.116342E+04   0.115033E+04  -0.823583E-04   0.110787E+04   0.110761E+04   0.116664E-04
   0.853470E+01   0.975398E+03   0.964087E+03   0.268098E-05   0.198805E-05   0.686813E-02   0.962677E+03   0.973633E+03   0.962677E+03  -0.689232E-04   0.927147E+03   0.926919E+03   0.901529E-05
   0.943231E+01   0.815922E+03   0.806449E+03   0.183612E-05   0.227848E-05   0.470358E-02   0.805279E+03   0.814443E+03   0.805279E+03  -0.576542E-04   0.775558E+03   0.775364E+03   0.699124E-05
   0.104243E+02   0.682230E+03   0.674297E+03   0.125697E-05   0.534101E-06   0.322035E-02   0.673329E+03   0.680992E+03   0.673329E+03  -0.482072E-04   0.648479E+03   0.648311E+03   0.544437E-05
   0.115206E+02   0.570207E+03   0.563565E+03   0.860140E-06   0.272769E-06   0.220336E-02   0.562766E+03   0.569170E+03   0.562766E+03  -0.402914E-04   0.541997E+03   0.541852E+03   0.426058E-05
   0.127323E+02   0.476389E+03   0.470827E+03   0.588356E-06   0.151133E-06   0.150730E-02   0.470170E+03   0.475521E+03   0.470170E+03  -0.336620E-04   0.452819E+03   0.452693E+03   0.335311E-05
   0.140713E+02   0.397853E+03   0.393196E+03   0.402293E-06   0.514542E-06   0.103067E-02   0.392658E+03   0.397126E+03   0.392658E+03  -0.281125E-04   0.378167E+03   0.378057E+03   0.265595E-05
   0.155512E+02   0.332140E+03   0.328239E+03   0.274967E-06   0.376241E-07   0.704528E-03   0.327801E+03   0.331531E+03   0.327801E+03  -0.234690E-04   0.315704E+03   0.315607E+03   0.211894E-05
   0.171868E+02   0.277181E+03   0.273912E+03   0.187873E-06   0.234149E-06   0.481297E-03   0.273557E+03   0.276671E+03   0.273557E+03  -0.195854E-04   0.263463E+03   0.263377E+03   0.170397E-05
   0.189943E+02   0.231234E+03   0.228494E+03   0.128320E-06   0.747218E-07   0.328763E-03   0.228209E+03   0.230806E+03   0.228209E+03  -0.163387E-04   0.219789E+03   0.219711E+03   0.138206E-05
   0.209920E+02   0.192838E+03   0.190539E+03   0.876140E-07   0.110650E-06   0.224487E-03   0.190313E+03   0.192479E+03   0.190313E+03  -0.136255E-04   0.183292E+03   0.183221E+03   0.113119E-05
   0.231997E+02   0.160764E+03   0.158833E+03   0.598010E-07  -0.828178E-08   0.153231E-03   0.158657E+03   0.160462E+03   0.158657E+03  -0.113591E-04   0.152804E+03   0.152739E+03   0.934647E-06
   0.256397E+02   0.133981E+03   0.132358E+03   0.408039E-07   0.170192E-07   0.104520E-03   0.132223E+03   0.133727E+03   0.132223E+03  -0.946653E-05   0.127345E+03   0.127286E+03   0.779719E-06
   0.283362E+02   0.111625E+03   0.110258E+03   0.278328E-07  -0.561376E-08   0.713254E-04   0.110158E+03   0.111411E+03   0.110158E+03  -0.788678E-05   0.106095E+03   0.106040E+03   0.656747E-06
   0.313164E+02   0.929697E+02   0.918168E+02   0.189791E-07   0.234828E-07   0.486136E-04   0.917457E+02   0.927898E+02   0.917457E+02  -0.656856E-05   0.883623E+02   0.883106E+02   0.558381E-06
   0.346099E+02   0.774090E+02   0.764340E+02   0.129378E-07  -0.442055E-08   0.331353E-04   0.763875E+02   0.772568E+02   0.763875E+02  -0.546899E-05   0.735710E+02   0.735220E+02   0.479029E-06
   0.382499E+02   0.644331E+02   0.636064E+02   0.881685E-08  -0.958776E-10   0.225922E-04   0.635805E+02   0.643040E+02   0.635805E+02  -0.455207E-05   0.612368E+02   0.611899E+02   0.414430E-06
   0.422727E+02   0.536162E+02   0.529129E+02   0.600667E-08   0.718276E-08   0.153874E-04   0.529044E+02   0.535064E+02   0.529044E+02  -0.378771E-05   0.509548E+02   0.509096E+02   0.361334E-06
   0.467185E+02   0.446020E+02   0.440013E+02   0.409095E-08  -0.218527E-08   0.104831E-04   0.440074E+02   0.445082E+02   0.440074E+02  -0.315073E-05   0.423863E+02   0.423425E+02   0.317256E-06
   0.516319E+02   0.370921E+02   0.365767E+02   0.278535E-08   0.270668E-08   0.713525E-05   0.365952E+02   0.370116E+02   0.365952E+02  -0.262004E-05   0.352477E+02   0.352049E+02   0.280294E-06
