#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.223897E+04   0.214995E+04   0.267023E-03   0.307137E-03   0.472597E-01   0.219984E+04   0.222508E+04   0.219984E+04  -0.577546E-03   0.220560E+04   0.220229E+04   0.803151E-03
   0.284095E+01   0.188535E+04   0.181038E+04   0.184092E-03   0.126776E-03   0.325827E-01   0.185239E+04   0.187364E+04   0.185239E+04  -0.486328E-03   0.185724E+04   0.185446E+04   0.612478E-03
   0.313974E+01   0.158648E+04   0.152340E+04   0.126830E-03   0.141561E-03   0.224468E-01   0.155875E+04   0.157664E+04   0.155875E+04  -0.409236E-03   0.156284E+04   0.156049E+04   0.466862E-03
   0.346995E+01   0.133413E+04   0.128108E+04   0.873224E-04   0.697734E-04   0.154590E-01   0.131081E+04   0.132585E+04   0.131081E+04  -0.344140E-03   0.131424E+04   0.131226E+04   0.355736E-03
   0.383489E+01   0.112121E+04   0.107662E+04   0.600840E-04   0.624206E-04   0.106258E-01   0.110161E+04   0.111425E+04   0.110161E+04  -0.289217E-03   0.110450E+04   0.110283E+04   0.270986E-03
   0.423821E+01   0.941705E+03   0.904254E+03   0.413172E-04   0.449730E-04   0.731892E-02   0.925244E+03   0.935859E+03   0.925244E+03  -0.242914E-03   0.927668E+03   0.926267E+03   0.206388E-03
   0.468394E+01   0.790482E+03   0.759041E+03   0.283956E-04   0.128042E-04   0.502088E-02   0.776663E+03   0.785574E+03   0.776663E+03  -0.203905E-03   0.778698E+03   0.777519E+03   0.157178E-03
   0.517656E+01   0.663175E+03   0.636794E+03   0.195043E-04   0.155079E-04   0.344788E-02   0.651581E+03   0.659057E+03   0.651581E+03  -0.171066E-03   0.653289E+03   0.652297E+03   0.119708E-03
   0.572098E+01   0.556073E+03   0.533948E+03   0.133899E-04   0.166905E-04   0.236875E-02   0.546352E+03   0.552620E+03   0.546352E+03  -0.143439E-03   0.547784E+03   0.546948E+03   0.911898E-04
   0.632266E+01   0.466029E+03   0.447482E+03   0.918757E-05   0.882815E-05   0.162635E-02   0.457881E+03   0.463134E+03   0.457881E+03  -0.120212E-03   0.459081E+03   0.458378E+03   0.694921E-04
   0.698762E+01   0.390373E+03   0.374832E+03   0.630100E-05   0.383694E-05   0.111521E-02   0.383547E+03   0.387947E+03   0.383547E+03  -0.100697E-03   0.384553E+03   0.383960E+03   0.529883E-04
   0.772251E+01   0.326844E+03   0.313826E+03   0.431929E-05   0.291100E-06   0.765218E-03   0.321128E+03   0.324812E+03   0.321128E+03  -0.843089E-04   0.321970E+03   0.321470E+03   0.404377E-04
   0.853470E+01   0.273527E+03   0.262627E+03   0.295947E-05   0.285212E-05   0.523878E-03   0.268742E+03   0.271826E+03   0.268742E+03  -0.705557E-04   0.269448E+03   0.269025E+03   0.308939E-04
   0.943231E+01   0.228806E+03   0.219683E+03   0.202686E-05   0.248206E-05   0.358652E-03   0.224803E+03   0.227382E+03   0.224803E+03  -0.590199E-04   0.225393E+03   0.225036E+03   0.236366E-04
   0.104243E+02   0.191316E+03   0.183682E+03   0.138755E-05   0.294209E-06   0.245075E-03   0.187968E+03   0.190124E+03   0.187968E+03  -0.493492E-04   0.188462E+03   0.188159E+03   0.181171E-04
   0.115206E+02   0.159902E+03   0.153516E+03   0.949496E-06   0.148952E-06   0.168441E-03   0.157103E+03   0.158906E+03   0.157103E+03  -0.412459E-04   0.157516E+03   0.157259E+03   0.139178E-04
   0.127323E+02   0.133594E+03   0.128252E+03   0.649479E-06  -0.171276E-06   0.114899E-03   0.131254E+03   0.132760E+03   0.131254E+03  -0.344595E-04   0.131600E+03   0.131381E+03   0.107215E-04
   0.140713E+02   0.111571E+03   0.107103E+03   0.444087E-06   0.234050E-06   0.787245E-04   0.109616E+03   0.110873E+03   0.109616E+03  -0.287785E-04   0.109905E+03   0.109718E+03   0.828678E-05
   0.155512E+02   0.931434E+02   0.894067E+02   0.303535E-06   0.277035E-06   0.539653E-04   0.915102E+02   0.925601E+02   0.915102E+02  -0.240251E-04   0.917517E+02   0.915916E+02   0.643035E-05
   0.171868E+02   0.777317E+02   0.746066E+02   0.207392E-06   0.225814E-06   0.365969E-04   0.763677E+02   0.772439E+02   0.763677E+02  -0.200496E-04   0.765696E+02   0.764316E+02   0.501308E-05
   0.189943E+02   0.648473E+02   0.622333E+02   0.141652E-06  -0.356092E-07   0.250488E-04   0.637083E+02   0.644392E+02   0.637083E+02  -0.167260E-04   0.638771E+02   0.637576E+02   0.392927E-05
   0.209920E+02   0.540802E+02   0.518932E+02   0.967174E-07  -0.750229E-07   0.171102E-04   0.531293E+02   0.537388E+02   0.531293E+02  -0.139486E-04   0.532704E+02   0.531662E+02   0.309879E-05
   0.231997E+02   0.450859E+02   0.432556E+02   0.660147E-07  -0.236326E-07   0.116938E-04   0.442921E+02   0.448002E+02   0.442921E+02  -0.116285E-04   0.444101E+02   0.443187E+02   0.246081E-05
   0.256397E+02   0.375755E+02   0.360428E+02   0.450439E-07   0.178835E-07   0.798992E-05   0.369128E+02   0.373363E+02   0.369128E+02  -0.969109E-05   0.370115E+02   0.369307E+02   0.196920E-05
   0.283362E+02   0.313064E+02   0.300220E+02   0.307251E-07   0.246615E-07   0.544729E-05   0.307531E+02   0.311059E+02   0.307531E+02  -0.807393E-05   0.308358E+02   0.307637E+02   0.158898E-05
   0.313164E+02   0.260753E+02   0.249979E+02   0.209515E-07  -0.383983E-07   0.373227E-05   0.256132E+02   0.259071E+02   0.256132E+02  -0.672451E-05   0.256825E+02   0.256176E+02   0.129363E-05
   0.346099E+02   0.217118E+02   0.208070E+02   0.142825E-07  -0.614699E-08   0.252976E-05   0.213259E+02   0.215705E+02   0.213259E+02  -0.559890E-05   0.213839E+02   0.213250E+02   0.106303E-05
   0.382499E+02   0.180731E+02   0.173122E+02   0.973326E-08  -0.179815E-07   0.171429E-05   0.177507E+02   0.179543E+02   0.177507E+02  -0.466027E-05   0.177994E+02   0.177454E+02   0.881910E-06
   0.422727E+02   0.150399E+02   0.143988E+02   0.663105E-08   0.776832E-08   0.117089E-05   0.147704E+02   0.149398E+02   0.147704E+02  -0.387781E-05   0.148113E+02   0.147613E+02   0.738701E-06
   0.467185E+02   0.125122E+02   0.119708E+02   0.451623E-08  -0.104839E-07   0.798861E-06   0.122867E+02   0.124277E+02   0.122867E+02  -0.322576E-05   0.123212E+02   0.122745E+02   0.624609E-06
   0.516319E+02   0.104063E+02   0.994790E+01   0.307494E-08  -0.259814E-08   0.534404E-06   0.102175E+02   0.103348E+02   0.102175E+02  -0.268251E-05   0.102466E+02   0.102026E+02   0.532951E-06
