#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.245942E+04   0.237008E+04   0.266327E-03   0.295028E-03   0.571144E-01   0.241778E+04   0.244547E+04   0.241778E+04  -0.577048E-03   0.242360E+04   0.242045E+04   0.730410E-03
   0.284095E+01   0.207097E+04   0.199575E+04   0.183612E-03   0.132379E-03   0.393602E-01   0.203591E+04   0.205923E+04   0.203591E+04  -0.485908E-03   0.204081E+04   0.203816E+04   0.557050E-03
   0.313974E+01   0.174268E+04   0.167938E+04   0.126499E-03   0.119052E-03   0.271391E-01   0.171318E+04   0.173280E+04   0.171318E+04  -0.408882E-03   0.171731E+04   0.171507E+04   0.424652E-03
   0.346995E+01   0.146548E+04   0.141225E+04   0.870949E-04   0.101460E-03   0.186850E-01   0.144067E+04   0.145717E+04   0.144067E+04  -0.343843E-03   0.144414E+04   0.144225E+04   0.323610E-03
   0.383489E+01   0.123160E+04   0.118686E+04   0.599274E-04   0.289118E-04   0.128484E-01   0.121075E+04   0.122462E+04   0.121075E+04  -0.288968E-03   0.121367E+04   0.121208E+04   0.246548E-03
   0.423821E+01   0.103442E+04   0.996841E+03   0.412093E-04   0.185881E-04   0.884530E-02   0.101691E+04   0.102856E+04   0.101691E+04  -0.242704E-03   0.101936E+04   0.101802E+04   0.187808E-03
   0.468394E+01   0.868310E+03   0.836760E+03   0.283215E-04   0.308755E-04   0.607226E-02   0.853607E+03   0.863386E+03   0.853607E+03  -0.203729E-03   0.855665E+03   0.854540E+03   0.143057E-03
   0.517656E+01   0.728469E+03   0.701996E+03   0.194534E-04   0.652784E-05   0.417444E-02   0.716133E+03   0.724337E+03   0.716133E+03  -0.170919E-03   0.717860E+03   0.716913E+03   0.108981E-03
   0.572098E+01   0.610823E+03   0.588620E+03   0.133549E-04   0.962719E-05   0.286407E-02   0.600478E+03   0.607357E+03   0.600478E+03  -0.143316E-03   0.601926E+03   0.601129E+03   0.830437E-04
   0.632266E+01   0.511913E+03   0.493300E+03   0.916359E-05   0.107920E-04   0.196647E-02   0.503243E+03   0.509008E+03   0.503243E+03  -0.120108E-03   0.504457E+03   0.503785E+03   0.633076E-04
   0.698762E+01   0.428808E+03   0.413211E+03   0.628456E-05   0.742796E-05   0.134942E-02   0.421545E+03   0.426374E+03   0.421545E+03  -0.100610E-03   0.422562E+03   0.421995E+03   0.482941E-04
   0.772251E+01   0.359024E+03   0.345960E+03   0.430802E-05   0.151845E-05   0.924153E-03   0.352941E+03   0.356985E+03   0.352941E+03  -0.842362E-04   0.353793E+03   0.353315E+03   0.368750E-04
   0.853470E+01   0.300458E+03   0.289518E+03   0.295175E-05   0.393312E-07   0.633375E-03   0.295366E+03   0.298750E+03   0.295366E+03  -0.704948E-04   0.296080E+03   0.295676E+03   0.281902E-04
   0.943231E+01   0.251334E+03   0.242177E+03   0.202157E-05   0.132735E-05   0.434193E-03   0.247074E+03   0.249905E+03   0.247074E+03  -0.589689E-04   0.247671E+03   0.247329E+03   0.215846E-04
   0.104243E+02   0.210152E+03   0.202490E+03   0.138393E-05   0.194139E-05   0.297225E-03   0.206590E+03   0.208956E+03   0.206590E+03  -0.493065E-04   0.207089E+03   0.206799E+03   0.165595E-04
   0.115206E+02   0.175646E+03   0.169235E+03   0.947016E-06   0.493748E-06   0.203483E-03   0.172667E+03   0.174645E+03   0.172667E+03  -0.412103E-04   0.173085E+03   0.172839E+03   0.127351E-04
   0.127323E+02   0.146747E+03   0.141384E+03   0.647783E-06   0.732326E-06   0.139253E-03   0.144257E+03   0.145910E+03   0.144257E+03  -0.344297E-04   0.144607E+03   0.144397E+03   0.982299E-05
   0.140713E+02   0.122555E+03   0.118070E+03   0.442927E-06   0.362503E-06   0.951042E-04   0.120475E+03   0.121855E+03   0.120475E+03  -0.287537E-04   0.120767E+03   0.120588E+03   0.760369E-05
   0.155512E+02   0.102314E+03   0.985620E+02   0.302742E-06   0.455685E-06   0.647565E-04   0.100576E+03   0.101728E+03   0.100576E+03  -0.240044E-04   0.100820E+03   0.100666E+03   0.591056E-05
   0.171868E+02   0.853846E+02   0.822465E+02   0.206850E-06  -0.925204E-07   0.444510E-04   0.839333E+02   0.848948E+02   0.839333E+02  -0.200323E-04   0.841375E+02   0.840042E+02   0.461707E-05
   0.189943E+02   0.712316E+02   0.686064E+02   0.141282E-06   0.126319E-06   0.301967E-04   0.700197E+02   0.708218E+02   0.700197E+02  -0.167115E-04   0.701904E+02   0.700747E+02   0.362712E-05
   0.209920E+02   0.594044E+02   0.572077E+02   0.964647E-07  -0.732237E-07   0.207128E-04   0.583926E+02   0.590615E+02   0.583926E+02  -0.139365E-04   0.585354E+02   0.584343E+02   0.286781E-05
   0.231997E+02   0.495246E+02   0.476856E+02   0.658422E-07   0.538930E-07   0.140795E-04   0.486799E+02   0.492376E+02   0.486799E+02  -0.116184E-04   0.487993E+02   0.487103E+02   0.228382E-05
   0.256397E+02   0.412747E+02   0.397343E+02   0.449261E-07   0.752399E-07   0.958825E-05   0.405695E+02   0.410343E+02   0.405695E+02  -0.968269E-05   0.406694E+02   0.405905E+02   0.183319E-05
   0.283362E+02   0.343884E+02   0.330971E+02   0.306448E-07  -0.493099E-08   0.660318E-05   0.337996E+02   0.341868E+02   0.337996E+02  -0.806692E-05   0.338833E+02   0.338126E+02   0.148412E-05
   0.313164E+02   0.286421E+02   0.275587E+02   0.208967E-07  -0.331621E-07   0.448548E-05   0.281505E+02   0.284730E+02   0.281505E+02  -0.671866E-05   0.282206E+02   0.281569E+02   0.121246E-05
   0.346099E+02   0.238490E+02   0.229387E+02   0.142451E-07  -0.939820E-08   0.304388E-05   0.234384E+02   0.237069E+02   0.234384E+02  -0.559402E-05   0.234972E+02   0.234391E+02   0.999900E-06
   0.382499E+02   0.198521E+02   0.190861E+02   0.970779E-08   0.163307E-07   0.207245E-05   0.195090E+02   0.197325E+02   0.195090E+02  -0.465620E-05   0.195584E+02   0.195049E+02   0.832550E-06
   0.422727E+02   0.165202E+02   0.158744E+02   0.661369E-08  -0.198376E-08   0.140513E-05   0.162334E+02   0.164194E+02   0.162334E+02  -0.387442E-05   0.162749E+02   0.162252E+02   0.699869E-06
   0.467185E+02   0.137436E+02   0.131978E+02   0.450441E-08  -0.951908E-08   0.963227E-06   0.135037E+02   0.136584E+02   0.135037E+02  -0.322292E-05   0.135387E+02   0.134921E+02   0.593848E-06
   0.516319E+02   0.114304E+02   0.109678E+02   0.306689E-08   0.277257E-08   0.655134E-06   0.112296E+02   0.113582E+02   0.112296E+02  -0.268015E-05   0.112591E+02   0.112150E+02   0.508399E-06
