#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.257060E+01   0.421311E+03   0.341203E+03   0.280916E-03   0.270969E-03   0.157379E-02   0.403189E+03   0.408807E+03   0.403189E+03  -0.588434E-03   0.403582E+03   0.395872E+03   0.443116E-02
   0.284095E+01   0.354768E+03   0.287315E+03   0.193672E-03   0.846750E-04   0.118202E-02   0.339509E+03   0.344240E+03   0.339509E+03  -0.495496E-03   0.339839E+03   0.333347E+03   0.337632E-02
   0.313974E+01   0.298531E+03   0.241772E+03   0.133430E-03   0.117481E-03   0.849317E-03   0.285691E+03   0.289671E+03   0.285691E+03  -0.416950E-03   0.285968E+03   0.280505E+03   0.257094E-02
   0.346995E+01   0.251044E+03   0.203315E+03   0.918686E-04   0.123753E-03   0.587679E-03   0.240247E+03   0.243594E+03   0.240247E+03  -0.350628E-03   0.240480E+03   0.235885E+03   0.195652E-02
   0.383489E+01   0.210979E+03   0.170868E+03   0.632123E-04  -0.133274E-04   0.352775E-03   0.201905E+03   0.204719E+03   0.201905E+03  -0.294670E-03   0.202101E+03   0.198239E+03   0.148811E-02
   0.423821E+01   0.177202E+03   0.143512E+03   0.434689E-04  -0.111536E-04   0.267459E-03   0.169581E+03   0.171943E+03   0.169581E+03  -0.247494E-03   0.169745E+03   0.166500E+03   0.113125E-02
   0.468394E+01   0.148746E+03   0.120467E+03   0.298746E-04   0.817717E-05   0.173940E-03   0.142349E+03   0.144332E+03   0.142349E+03  -0.207750E-03   0.142487E+03   0.139762E+03   0.859557E-03
   0.517656E+01   0.124791E+03   0.101065E+03   0.205204E-04   0.288351E-04   0.134348E-03   0.119423E+03   0.121087E+03   0.119423E+03  -0.174292E-03   0.119539E+03   0.117252E+03   0.652832E-03
   0.572098E+01   0.104637E+03   0.847431E+02   0.140875E-04   0.953033E-05   0.788427E-04   0.100137E+03   0.101532E+03   0.100137E+03  -0.146144E-03   0.100234E+03   0.983150E+02   0.495630E-03
   0.632266E+01   0.876938E+02   0.710203E+02   0.966636E-05  -0.517648E-05   0.533132E-04   0.839219E+02   0.850912E+02   0.839219E+02  -0.122480E-03   0.840035E+02   0.823938E+02   0.376154E-03
   0.698762E+01   0.734575E+02   0.594901E+02   0.662944E-05   0.117881E-04   0.419255E-04   0.702978E+02   0.712774E+02   0.702978E+02  -0.102596E-03   0.703662E+02   0.690165E+02   0.285397E-03
   0.772251E+01   0.615032E+02   0.498080E+02   0.454447E-05   0.813018E-05   0.226547E-04   0.588576E+02   0.596777E+02   0.588576E+02  -0.858995E-04   0.589149E+02   0.577834E+02   0.216489E-03
   0.853470E+01   0.514706E+02   0.416822E+02   0.311378E-05  -0.285049E-05   0.155441E-04   0.492564E+02   0.499427E+02   0.492564E+02  -0.718871E-04   0.493044E+02   0.483560E+02   0.164193E-03
   0.943231E+01   0.430555E+02   0.348664E+02   0.213257E-05  -0.315904E-05   0.137242E-04   0.412032E+02   0.417773E+02   0.412032E+02  -0.601338E-04   0.412434E+02   0.404485E+02   0.124521E-03
   0.104243E+02   0.360010E+02   0.291526E+02   0.145993E-05  -0.280518E-05   0.101953E-04   0.344520E+02   0.349320E+02   0.344520E+02  -0.502809E-04   0.344857E+02   0.338195E+02   0.944365E-04
   0.115206E+02   0.300899E+02   0.243649E+02   0.999034E-06  -0.519845E-06   0.609304E-05   0.287951E+02   0.291963E+02   0.287951E+02  -0.420249E-04   0.288234E+02   0.282649E+02   0.716300E-04
   0.127323E+02   0.251394E+02   0.203551E+02   0.683372E-06   0.148075E-05   0.331880E-05   0.240575E+02   0.243927E+02   0.240575E+02  -0.351106E-04   0.240812E+02   0.236129E+02   0.543457E-04
   0.140713E+02   0.209954E+02   0.169985E+02   0.467267E-06   0.102382E-05   0.291155E-05   0.200916E+02   0.203715E+02   0.200916E+02  -0.293226E-04   0.201115E+02   0.197186E+02   0.412491E-04
   0.155512E+02   0.175279E+02   0.141899E+02   0.319382E-06   0.567262E-06   0.250028E-05   0.167732E+02   0.170069E+02   0.167732E+02  -0.244796E-04   0.167899E+02   0.164602E+02   0.313272E-04
   0.171868E+02   0.146279E+02   0.118408E+02   0.218223E-06  -0.509265E-06   0.841840E-06   0.139979E+02   0.141929E+02   0.139979E+02  -0.204291E-04   0.140119E+02   0.137350E+02   0.238112E-04
   0.189943E+02   0.122035E+02   0.987699E+01   0.149052E-06  -0.465304E-06   0.784298E-06   0.116776E+02   0.118404E+02   0.116776E+02  -0.170429E-04   0.116895E+02   0.114566E+02   0.181175E-04
   0.209920E+02   0.101775E+02   0.823585E+01   0.101772E-06   0.275560E-06   0.522580E-06   0.973873E+01   0.987443E+01   0.973873E+01  -0.142132E-04   0.974872E+01   0.955260E+01   0.138039E-04
   0.231997E+02   0.848508E+01   0.686489E+01   0.694660E-07  -0.316205E-06   0.332593E-06   0.811906E+01   0.823219E+01   0.811906E+01  -0.118493E-04   0.812750E+01   0.796208E+01   0.105352E-04
   0.256397E+02   0.707187E+01   0.572008E+01   0.473999E-07   0.585256E-07   0.885687E-07   0.676659E+01   0.686087E+01   0.676659E+01  -0.987548E-05   0.677374E+01   0.663392E+01   0.805725E-05
   0.283362E+02   0.589225E+01   0.476447E+01   0.323330E-07  -0.848423E-07   0.179214E-06   0.563766E+01   0.571621E+01   0.563766E+01  -0.822787E-05   0.564373E+01   0.552525E+01   0.617787E-05
   0.313164E+02   0.490793E+01   0.396704E+01   0.220486E-07  -0.266880E-07   0.145736E-06   0.469564E+01   0.476106E+01   0.469564E+01  -0.685303E-05   0.470081E+01   0.460011E+01   0.475139E-05
   0.346099E+02   0.408687E+01   0.330186E+01   0.150309E-07  -0.100318E-06   0.107454E-06   0.390986E+01   0.396434E+01   0.390986E+01  -0.570624E-05   0.391429E+01   0.382838E+01   0.366765E-05
   0.382499E+02   0.340221E+01   0.274715E+01   0.102438E-07  -0.395007E-07   0.533644E-07   0.325462E+01   0.329996E+01   0.325462E+01  -0.474994E-05   0.325843E+01   0.318482E+01   0.284326E-05
   0.422727E+02   0.283148E+01   0.228472E+01   0.697921E-08  -0.777406E-10   0.132261E-07   0.270840E+01   0.274614E+01   0.270840E+01  -0.395276E-05   0.271170E+01   0.264832E+01   0.221519E-05
   0.467185E+02   0.235587E+01   0.189934E+01   0.475366E-08  -0.418670E-07   0.238985E-07   0.225321E+01   0.228461E+01   0.225321E+01  -0.328844E-05   0.225608E+01   0.220120E+01   0.173576E-05
   0.516319E+02   0.195963E+01   0.157825E+01   0.323684E-08  -0.337759E-08   0.324788E-08   0.187399E+01   0.190010E+01   0.187399E+01  -0.273499E-05   0.187651E+01   0.182867E+01   0.136890E-05
