1.056000000000e-04	9.999958278922e-01	1.176234005182e+00	1.050328354109e+00	1.050323637970e+00	9.245640620764e-01
1.167100000000e-04	9.999958278748e-01	1.176126265197e+00	1.050439808126e+00	1.050435594615e+00	9.244715052684e-01
1.289800000000e-04	9.999958278400e-01	1.176002570051e+00	1.050448742624e+00	1.050336701134e+00	9.243990638636e-01
1.425400000000e-04	9.999916556104e-01	1.175849667476e+00	1.050355684170e+00	1.050345219185e+00	9.242572339531e-01
1.575400000000e-04	9.999958277530e-01	1.175668289671e+00	1.050469895399e+00	1.050360417635e+00	9.240606872826e-01
1.741000000000e-04	9.999916554015e-01	1.175436839734e+00	1.050380460111e+00	1.050373398752e+00	9.239875717186e-01
1.924100000000e-04	9.999874829455e-01	1.175155315784e+00	1.050397226946e+00	1.050283791896e+00	9.236872751027e-01
2.126500000000e-04	9.999874826844e-01	1.174821002387e+00	1.050318346543e+00	1.050407030290e+00	9.234404651137e-01
2.350200000000e-04	9.999791373721e-01	1.174403224528e+00	1.050342874376e+00	1.050326528406e+00	9.230775736610e-01
2.597300000000e-04	9.999791367627e-01	1.173895082952e+00	1.050378799795e+00	1.050357907167e+00	9.227026300541e-01
2.870500000000e-04	9.999749631750e-01	1.173279865803e+00	1.050316763360e+00	1.050291744199e+00	9.223317862698e-01
3.172400000000e-04	9.999666161736e-01	1.172523441706e+00	1.050262391654e+00	1.050335000776e+00	9.217198274160e-01
3.506000000000e-04	9.999582681273e-01	1.171601460616e+00	1.050223048468e+00	1.050285607300e+00	9.209792279164e-01
3.874700000000e-04	9.999499186178e-01	1.170477025166e+00	1.050296391954e+00	1.050141946382e+00	9.200516780029e-01
4.282300000000e-04	9.999415670872e-01	1.169109023294e+00	1.050179451103e+00	1.050118588935e+00	9.189712079136e-01
4.732600000000e-04	9.999248650702e-01	1.167429842759e+00	1.050086030073e+00	1.050112691555e+00	9.176970024909e-01
5.230400000000e-04	9.999123323356e-01	1.165391310882e+00	1.050119762917e+00	1.049919555735e+00	9.160974847001e-01
5.780400000000e-04	9.998956189172e-01	1.162905468316e+00	1.049976362665e+00	1.049861345066e+00	9.140617538189e-01
6.388400000000e-04	9.998705452966e-01	1.159872382718e+00	1.049865528896e+00	1.049831952582e+00	9.116597304619e-01
7.060300000000e-04	9.998412804491e-01	1.156175861262e+00	1.049697096728e+00	1.049632996657e+00	9.087165244980e-01
7.802800000000e-04	9.998036389463e-01	1.151678469219e+00	1.049687594849e+00	1.049481379223e+00	9.051586176251e-01
8.623400000000e-04	9.997617853561e-01	1.146209461718e+00	1.049542288903e+00	1.049293618115e+00	9.008327980666e-01
9.530300000000e-04	9.997073444013e-01	1.139559093437e+00	1.049263645895e+00	1.049064928418e+00	8.954322610346e-01
1.053300000000e-03	9.996444674960e-01	1.131488468199e+00	1.049086608732e+00	1.048715557360e+00	8.889378121173e-01
1.164000000000e-03	9.995647497520e-01	1.121702665489e+00	1.048824410277e+00	1.048469680104e+00	8.808866871009e-01
1.286500000000e-03	9.994681252042e-01	1.109859367278e+00	1.048393781366e+00	1.047938501836e+00	8.711961252660e-01
1.421800000000e-03	9.993461257953e-01	1.095549463907e+00	1.047932944388e+00	1.047455957622e+00	8.593165724329e-01
1.571300000000e-03	9.992027994327e-01	1.078310270461e+00	1.047373970606e+00	1.046748737982e+00	8.448783590620e-01
1.736500000000e-03	9.990253616034e-01	1.057604490058e+00	1.046765526346e+00	1.045954945675e+00	8.272540503825e-01
1.919200000000e-03	9.988093084312e-01	1.032863928777e+00	1.046048078399e+00	1.045013181290e+00	8.058100028414e-01
2.121000000000e-03	9.985457764289e-01	1.003363682347e+00	1.044982698083e+00	1.043886450858e+00	7.797982053651e-01
2.344100000000e-03	9.982172428943e-01	9.684215417892e-01	1.043958840847e+00	1.042517457490e+00	7.480366281518e-01
2.590600000000e-03	9.978227073829e-01	9.273360358872e-01	1.042745233634e+00	1.040898221350e+00	7.095537113534e-01
2.863100000000e-03	9.973353392661e-01	8.794442886163e-01	1.041133584558e+00	1.038996077591e+00	6.628502748281e-01
3.164200000000e-03	9.967445333333e-01	8.242176000000e-01	1.039350015432e+00	1.036815113878e+00	6.068265817820e-01
3.497000000000e-03	9.960088311577e-01	7.613786894733e-01	1.037318880267e+00	1.034146260874e+00	5.397147184608e-01
3.864700000000e-03	9.951107834387e-01	6.910911920807e-01	1.034881490218e+00	1.031008953961e+00	4.604785379328e-01
4.271200000000e-03	9.940137956182e-01	6.141177185572e-01	1.032308490006e+00	1.027536900611e+00	3.683787319908e-01
4.720400000000e-03	9.926608636286e-01	5.320676933580e-01	1.029470866363e+00	1.023667043254e+00	2.651983513908e-01
5.216900000000e-03	9.909948125171e-01	4.475728412736e-01	1.026342738606e+00	1.019202377392e+00	1.573979353247e-01
5.765500000000e-03	9.889482269345e-01	3.643568028959e-01	1.023356738936e+00	1.014620409016e+00	6.067584624339e-02
6.371900000000e-03	9.864277983326e-01	2.870636131855e-01	1.020388470082e+00	1.009710200318e+00	9.844767669302e-03
7.042000000000e-03	9.833246722190e-01	2.206799817887e-01	1.017862787295e+00	1.004681863656e+00	6.847917017724e-02
7.782600000000e-03	9.794968777209e-01	1.694461348338e-01	1.015869588913e+00	9.997241230820e-01	3.181386434273e-01
8.601100000000e-03	9.747830116125e-01	1.353257572501e-01	1.015213983746e+00	9.952229222993e-01	7.709383175061e-01
9.505700000000e-03	9.689823209983e-01	1.165372226811e-01	1.015757235195e+00	9.910939555596e-01	1.232486622039e+00
1.050500000000e-02	9.618565646332e-01	1.071381639992e-01	1.017980021648e+00	9.875569277212e-01	1.398208988445e+00
1.161000000000e-02	9.531243546855e-01	9.889057531078e-02	1.022213191104e+00	9.843670702585e-01	1.179557122541e+00
1.283100000000e-02	9.424481526897e-01	8.566295249773e-02	1.028439695950e+00	9.813818169155e-01	7.669242527977e-01
1.418100000000e-02	9.294432932726e-01	6.799226412488e-02	1.036703247457e+00	9.783384963357e-01	5.420679424715e-01
1.567200000000e-02	9.136867284217e-01	5.276402569101e-02	1.047545618581e+00	9.749581164408e-01	9.481890728863e-01
1.732100000000e-02	8.947314645639e-01	4.533128185402e-02	1.061585063302e+00	9.713099207569e-01	1.599827395596e+00
1.914200000000e-02	8.721322238917e-01	4.173461786134e-02	1.079772866586e+00	9.674320404394e-01	1.357062180859e+00
2.115500000000e-02	8.455404351218e-01	3.464658856789e-02	1.102931743671e+00	9.632395456907e-01	6.981349111160e-01
2.338000000000e-02	8.148016972084e-01	2.672883625056e-02	1.132302899204e+00	9.587272210296e-01	1.185957960405e+00
2.583900000000e-02	7.801423810966e-01	2.358406543472e-02	1.168090363206e+00	9.536963175983e-01	1.647199405963e+00
2.855700000000e-02	7.424775226404e-01	1.993478916522e-02	1.211833661103e+00	9.482458560828e-01	7.965940320960e-01
3.156000000000e-02	7.037552880497e-01	1.576284808394e-02	1.262145187104e+00	9.428701991082e-01	1.575865057747e+00
3.487900000000e-02	6.673785155159e-01	1.379025813347e-02	1.315620821432e+00	9.376621446890e-01	1.085339806946e+00
3.854800000000e-02	6.384820211585e-01	1.098321327746e-02	1.363869666496e+00	9.333371732976e-01	1.535026347429e+00
4.260200000000e-02	6.235953622893e-01	9.382608816660e-03	1.392893389474e+00	9.307246705575e-01	1.005869462099e+00
4.708200000000e-02	6.291380674134e-01	7.793154040468e-03	1.388157127564e+00	9.306188672996e-01	1.570073613622e+00
5.203400000000e-02	6.581893150612e-01	6.434873281206e-03	1.345418679328e+00	9.335717227032e-01	1.623542070768e+00
5.750600000000e-02	7.062168844931e-01	5.321379755195e-03	1.278732900508e+00	9.390331470991e-01	1.016148704004e+00
6.355400000000e-02	7.583031538030e-01	4.539488948744e-03	1.213870620807e+00	9.452787556312e-01	5.623992836119e-01
7.023800000000e-02	7.916086241617e-01	3.849298871173e-03	1.174800733463e+00	9.494724667832e-01	4.329551492635e-01
7.762500000000e-02	7.847915124194e-01	3.127221416661e-03	1.178726722273e+00	9.489511712291e-01	-2.539694989849e-02
8.578900000000e-02	7.330451997108e-01	2.480890550033e-03	1.235170684472e+00	9.429154580313e-01	-3.528965723103e-01
9.481200000000e-02	6.635834956055e-01	1.919291089943e-03	1.328883004910e+00	9.343830302703e-01	1.350676299415e+00
1.047800000000e-01	6.341055240878e-01	1.694702240531e-03	1.378506438779e+00	9.303187269475e-01	3.013226471952e+00
1.158000000000e-01	6.827957530994e-01	1.354131189058e-03	1.308591954397e+00	9.358213358315e-01	5.168609528958e-03
1.279800000000e-01	7.587852559431e-01	1.168529667874e-03	1.211860679054e+00	9.450469431828e-01	1.277751967456e+00
1.414400000000e-01	7.606459350349e-01	9.508749852198e-04	1.206457842621e+00	9.455554871284e-01	1.205193971947e+00
1.563200000000e-01	6.842488373002e-01	7.728680579982e-04	1.301194790895e+00	9.363862155027e-01	1.876290061131e-02
1.727600000000e-01	6.674661573892e-01	5.981688479470e-04	1.328677348660e+00	9.340251615486e-01	2.427733340428e-01
1.909300000000e-01	7.388881156927e-01	5.463763806825e-04	1.234536265054e+00	9.425409808185e-01	3.473324776956e+00
2.110100000000e-01	7.271071970054e-01	4.135010047226e-04	1.246190799495e+00	9.414220252314e-01	2.557247537630e+00
2.332000000000e-01	6.823344247907e-01	3.502903051580e-04	1.306604316079e+00	9.359483435287e-01	1.704720339658e+00
2.577300000000e-01	7.285976812431e-01	2.831336893251e-04	1.246343042061e+00	9.413263743009e-01	-1.333758722265e-01
2.848300000000e-01	7.058938331607e-01	2.545894145423e-04	1.274000658964e+00	9.387287209757e-01	5.311315662217e-01
3.147900000000e-01	7.121930396969e-01	1.979131470959e-04	1.266924832761e+00	9.393711193893e-01	1.834618063664e+00
3.478900000000e-01	7.111946785028e-01	1.681875069073e-04	1.267417671175e+00	9.393134858542e-01	2.133870825923e+00
3.844800000000e-01	7.136156909798e-01	1.338815304670e-04	1.264881626709e+00	9.395248297524e-01	2.248485683711e+00
4.249200000000e-01	7.091987052717e-01	1.121029647986e-04	1.270312730200e+00	9.390447372000e-01	1.510050992703e+00
4.696100000000e-01	7.133349615338e-01	8.498548709808e-05	1.264965447381e+00	9.395014087118e-01	5.515975251157e-01
5.190000000000e-01	7.122807498356e-01	7.421782503837e-05	1.266428540376e+00	9.393895471917e-01	2.632153235742e+00
5.735800000000e-01	7.117328884035e-01	5.920822138033e-05	1.267114542090e+00	9.393144733199e-01	2.489670786768e+00
6.339000000000e-01	7.118962868598e-01	5.271235340402e-05	1.266996067453e+00	9.393449717051e-01	-2.312381949726e+00
7.005700000000e-01	7.120394026391e-01	3.752548265599e-05	1.266713830609e+00	9.392597497754e-01	-1.208744815975e+00
7.742500000000e-01	7.121169988156e-01	3.207750141614e-05	1.266602991291e+00	9.393001574572e-01	3.459769604206e+00
8.556800000000e-01	7.121635516845e-01	2.591907094901e-05	1.266663200335e+00	9.392633224882e-01	-2.715389157994e-01
9.456700000000e-01	7.121996671266e-01	2.286520050642e-05	1.266551862136e+00	9.392091241608e-01	2.957272441461e-01
1.045100000000e+00	7.122233665754e-01	1.848719301331e-05	1.266546640306e+00	9.395300280509e-01	4.700078966852e+00
1.155000000000e+00	7.122491069490e-01	1.272839408711e-05	1.266524477401e+00	9.393743166442e-01	-2.376731931293e+00
1.276500000000e+00	7.122681539273e-01	1.014042599260e-05	1.266481728754e+00	9.393521792066e-01	-1.608369064264e+00
1.410800000000e+00	7.122878111610e-01	9.931186827900e-06	1.266479342290e+00	9.393490957339e-01	-1.053547812725e+00
1.559100000000e+00	7.123068449707e-01	8.793653320942e-06	1.266454306649e+00	9.393471921632e-01	5.866243390260e-01
1.723100000000e+00	7.123239490759e-01	7.258083735662e-06	1.266397457471e+00	9.393679373215e-01	-4.808792140215e+00
1.904300000000e+00	7.123384927660e-01	5.310021071602e-06	1.266408739394e+00	9.393173003255e-01	2.450165733488e+00
2.104600000000e+00	7.123539578665e-01	4.738330785264e-06	1.266372232795e+00	9.393152941608e-01	3.340900151690e+00
2.326000000000e+00	7.123640270379e-01	4.309439609140e-06	1.266372711821e+00	9.393722072341e-01	3.626803370469e+00
2.570600000000e+00	7.123770566450e-01	3.153967579382e-06	1.266418129029e+00	9.393503703315e-01	-1.947308773053e+00
2.841000000000e+00	7.123904971340e-01	2.599079815422e-06	1.266344299275e+00	9.392990335830e-01	5.317999000385e+00
3.139700000000e+00	7.123945698450e-01	1.608541516052e-06	1.266304816432e+00	9.393310079432e-01	7.073538365422e+00
3.470000000000e+00	7.124025676295e-01	1.767397727852e-06	1.266130602989e+00	9.392507944715e-01	1.366452984373e+01
3.834900000000e+00	7.124134272941e-01	1.271789042964e-06	1.266297918559e+00	9.394258224360e-01	1.354186988266e+00
4.238200000000e+00	7.124167734252e-01	9.703722415691e-07	1.266297345982e+00	9.394790549422e-01	1.054634787573e+01
4.683900000000e+00	7.124199022813e-01	7.618757429393e-07	1.266276499238e+00	9.393327383593e-01	3.743116784978e+00
5.176600000000e+00	7.124222695373e-01	1.030031438081e-06	1.266286744004e+00	9.393112460845e-01	2.106671315397e+00
5.721000000000e+00	7.124217557573e-01	7.497605118858e-07	1.266276067446e+00	9.393238727327e-01	-1.003780372688e+00
6.322700000000e+00	7.124199687897e-01	2.727733457786e-07	1.266280370310e+00	9.393111993766e-01	8.530456834580e+00
6.987600000000e+00	7.124162381090e-01	3.960220854997e-07	1.266261951303e+00	9.393172565701e-01	5.626824679275e+00
7.722500000000e+00	7.124074954966e-01	2.878914301905e-07	1.266214586432e+00	9.393603254010e-01	7.138495486997e+00
8.534700000000e+00	7.123985886270e-01	2.388795363342e-07	1.266156068158e+00	9.393533810379e-01	1.317840923686e+01
9.432300000000e+00	7.123846159559e-01	3.693514729799e-07	1.266173921543e+00	9.394080041447e-01	2.849737051054e+01
1.042400000000e+01	7.123610074958e-01	2.080167146257e-07	1.266014597576e+00	9.393854710451e-01	1.652465050553e+00
1.152100000000e+01	7.123373552867e-01	1.549891880117e-07	1.266135503425e+00	9.393669115491e-01	1.537233081334e+01
1.273200000000e+01	7.123070759486e-01	1.345155197741e-07	1.266090472795e+00	9.393615283951e-01	9.470774388670e+00
1.407100000000e+01	7.122622401584e-01	1.340485799132e-08	1.266033970222e+00	9.392456978022e-01	-6.039603375250e+00
1.555100000000e+01	7.122080243704e-01	4.735527767897e-09	1.265981528153e+00	9.392903088762e-01	-8.288225938087e+00
1.718700000000e+01	7.121449078643e-01	4.940049770002e-08	1.265943085908e+00	9.393188970114e-01	-3.256738824768e+01
1.899400000000e+01	7.120643263056e-01	9.938744337519e-09	1.265854781576e+00	9.392922509482e-01	4.016911470957e+00
2.099200000000e+01	7.119641109657e-01	9.126712732219e-08	1.265761930489e+00	9.393053049930e-01	-3.986066921096e+01
2.320000000000e+01	7.118396584565e-01	2.792072604363e-08	1.265690355027e+00	9.393063635146e-01	9.822872124540e+01
2.564000000000e+01	7.116886581112e-01	3.047975784922e-08	1.265568348379e+00	9.392842852748e-01	-6.437105622067e+01
2.833600000000e+01	7.115024607821e-01	7.632005903707e-10	1.265465069983e+00	9.393102161067e-01	2.795366410199e+01
3.131600000000e+01	7.112751293109e-01	1.565316665147e-08	1.265224743801e+00	9.393298565744e-01	-1.257867881468e+01
3.461000000000e+01	7.109933308560e-01	1.681703858716e-08	1.265100799414e+00	9.392725606867e-01	3.804267911253e+00
3.825000000000e+01	7.106503343059e-01	1.089268849640e-08	1.264793200549e+00	9.392315614556e-01	-1.921487176902e+01
4.227300000000e+01	7.102281388141e-01	1.922796380039e-08	1.264363614393e+00	9.391948212311e-01	-3.754810926851e+01
4.671800000000e+01	7.097144097870e-01	2.494615922214e-09	1.264095440440e+00	9.392086217734e-01	5.309337939826e+01
5.163200000000e+01	7.090860149272e-01	1.018116562666e-08	1.263684852771e+00	9.391047620490e-01	-7.515463965962e+00
